Precinct	total_votes	votes|Yes	votes|No
09028	213	83	130
09029	285	103	182
09030	263	116	147
09031	254	104	150
09032	356	131	225
09033	254	106	148
09034	247	91	156
09035	341	139	202
09036	275	117	158
09037	493	255	238
09038	372	148	224
09039	374	140	234
09040	380	152	228
09041	270	105	165
09042	354	153	201
09043	287	111	176
09044	292	126	166
09045	265	91	174
09046	331	141	190
09047	361	157	204
09048	374	152	222
09049	348	143	205
09050	461	196	265
09051	335	141	194
10001	280	144	136
10002	344	165	179
10003	339	177	162
10004	248	117	131
10005	264	127	137
10006	259	155	104
10007	243	128	115
10008	204	77	127
10009	337	172	165
10010	346	190	156
10011	384	245	139
10012	212	111	101
10013	295	170	125
10014	443	253	190
10015	620	247	373
10016	253	130	123
10017	443	230	213
10018	214	110	104
10019	352	180	172
10020	376	224	152
10021	321	193	128
10022	199	121	78
10023	281	192	89
10024	339	168	171
10025	93	48	45
10026	244	136	108
10027	318	161	157
10028	369	222	147
10029	310	185	125
10030	285	164	121
10031	243	144	99
10032	341	198	143
10033	228	136	92
10034	227	112	115
10035	403	225	178
10036	83	51	32
11001	397	221	176
11002	30	8	22
11003	416	279	137
11004	333	212	121
11005	519	296	223
11006	694	439	255
11007	635	391	244
11008	370	213	157
11009	323	172	151
11010	357	208	149
11011	441	262	179
11012	534	241	293
11013	467	223	244
11014	192	103	89
11015	153	92	61
11016	270	140	130
11017	514	311	203
11018	295	168	127
11019	523	310	213
11020	265	153	112
11021	522	276	246
11022	460	271	189
11023	250	151	99
11024	466	250	216
11025	535	318	217
11026	455	266	189
11027	139	93	46
11028	183	80	103
11029	446	246	200
11030	204	122	82
11031	393	204	189
11032	188	89	99
11033	518	313	205
11034	122	71	51
11035	78	44	34
11036	171	112	59
11037	108	68	40
11038	224	135	89
12001	348	204	144
12002	240	155	85
12003	459	287	172
12004	386	236	150
12005	299	155	144
12006	347	200	147
12007	314	200	114
12008	391	244	147
12009	296	185	111
12010	404	251	153
12011	329	200	129
12012	344	196	148
12013	327	206	121
12014	317	206	111
12015	249	140	109
12016	298	196	102
12017	337	218	119
12018	272	162	110
12019	332	187	145
12020	403	250	153
12021	348	212	136
12022	273	177	96
12023	351	222	129
13001	295	149	146
13002	292	154	138
13003	259	161	98
13004	341	172	169
13005	355	238	117
13006	337	163	174
13007	240	149	91
13008	257	130	127
13009	336	201	135
13010	303	149	154
13011	342	151	191
13012	287	171	116
13013	314	182	132
13014	319	192	127
13015	426	275	151
13016	210	130	80
13017	268	124	144
13018	254	131	123
13019	335	221	114
13020	195	85	110
13021	376	184	192
13022	345	160	185
13023	235	159	76
13024	306	184	122
13025	302	169	133
13026	284	152	132
13027	297	169	128
13028	235	139	96
13029	247	152	95
13030	237	151	86
13031	347	161	186
13032	265	118	147
13033	323	180	143
13034	361	222	139
13035	286	175	111
13036	192	116	76
13037	350	206	144
13038	288	140	148
13039	303	182	121
13040	321	197	124
13041	352	212	140
13042	301	159	142
13043	322	161	161
13044	310	183	127
13045	354	188	166
13046	355	209	146
13047	321	198	123
13048	294	150	144
14001	401	172	229
14002	410	263	147
14003	330	203	127
14004	349	169	180
14005	439	257	182
14006	153	92	61
14007	379	231	148
14008	361	226	135
14009	420	216	204
14010	234	155	79
14011	206	139	67
14012	362	215	147
14013	299	190	109
14014	294	182	112
14015	333	226	107
14016	228	146	82
14017	266	159	107
14018	143	83	60
14019	300	197	103
14020	221	142	79
14021	292	194	98
14022	426	243	183
14023	260	150	110
14024	420	212	208
14025	186	102	84
14026	241	162	79
14027	315	201	114
14028	256	167	89
14029	243	156	87
14030	176	119	57
14031	192	125	67
15001	274	163	111
15002	199	80	119
15003	219	78	141
15004	308	182	126
15005	259	146	113
15006	284	190	94
15007	202	61	141
15008	267	180	87
15009	365	231	134
15010	393	234	159
15011	335	209	126
15012	346	204	142
15013	274	164	110
15014	263	187	76
15015	217	124	93
15016	314	170	144
15017	227	75	152
15018	196	86	110
15019	260	156	104
15020	213	87	126
15021	186	68	118
15022	234	83	151
15023	236	84	152
15024	177	65	112
16001	327	210	117
16002	254	101	153
16003	217	88	129
16004	253	100	153
16005	182	66	116
16006	259	99	160
16007	243	103	140
16008	168	75	93
16009	259	109	150
16010	241	96	145
16011	250	110	140
16012	217	100	117
16013	189	95	94
16014	170	60	110
16015	274	114	160
16016	227	85	142
16017	249	138	111
16018	280	126	154
16019	219	76	143
16020	185	72	113
16021	216	93	123
16022	206	83	123
16023	290	173	117
16024	145	69	76
16025	307	119	188
16026	185	67	118
16027	205	71	134
16028	226	93	133
16029	240	102	138
16030	212	80	132
16031	252	96	156
16032	287	163	124
16033	213	87	126
16034	225	93	132
16035	319	149	170
16036	160	55	105
17001	300	144	156
17002	316	109	207
17003	313	134	179
17004	364	125	239
17005	228	91	137
17006	264	111	153
17007	241	122	119
17008	242	94	148
17009	240	82	158
17010	397	160	237
17011	224	79	145
17012	389	190	199
17013	264	111	153
17014	359	196	163
17015	333	110	223
17016	298	133	165
17017	296	112	184
17018	356	133	223
17019	183	56	127
17020	396	165	231
17021	422	176	246
17022	260	105	155
17023	201	70	131
17024	323	127	196
17025	227	88	139
17026	324	125	199
17027	289	115	174
17028	243	97	146
17029	297	130	167
17030	244	120	124
17031	184	83	101
17032	227	88	139
17033	196	89	107
17034	232	75	157
17035	230	97	133
17036	275	112	163
17037	254	93	161
17038	287	101	186
17039	308	121	187
17040	333	130	203
17041	382	129	253
18001	297	139	158
18002	302	154	148
18003	323	152	171
18004	364	119	245
18005	220	82	138
18006	303	152	151
18007	339	150	189
18008	332	130	202
18009	337	129	208
18010	473	195	278
18011	287	137	150
18012	336	145	191
18013	371	146	225
18014	368	158	210
18015	380	190	190
18016	331	140	191
18017	324	146	178
18018	293	124	169
18019	332	119	213
18020	283	112	171
18021	424	165	259
18022	408	171	237
18023	347	141	206
18024	337	196	141
18025	335	180	155
18026	438	179	259
18027	289	116	173
18028	331	156	175
18029	338	141	197
18030	383	235	148
18031	367	161	206
18032	351	141	210
18033	264	97	167
18034	405	183	222
18035	418	175	243
18036	368	176	192
18037	408	154	254
18038	330	127	203
18039	244	89	155
18040	371	174	197
18041	418	169	249
18042	313	120	193
18043	223	135	88
18044	317	156	161
18045	305	159	146
18046	367	191	176
18047	266	107	159
18048	280	92	188
18049	218	77	141
18050	259	107	152
19001	364	186	178
19002	584	325	259
19003	316	121	195
19004	459	192	267
19005	433	248	185
19006	420	186	234
19007	363	175	188
19008	467	189	278
19009	303	142	161
19010	498	278	220
19011	392	140	252
19012	326	125	201
19013	482	229	253
19014	485	268	217
19015	498	190	308
19016	426	174	252
19017	368	190	178
19018	400	240	160
19019	527	301	226
19020	341	180	161
19021	378	143	235
19022	441	251	190
19023	431	228	203
19024	295	118	177
19025	405	231	174
19026	408	244	164
19027	433	250	183
19028	465	212	253
19029	428	154	274
19030	379	174	205
19031	379	228	151
19032	384	182	202
19033	432	174	258
19034	380	220	160
19035	376	213	163
19036	573	257	316
19037	407	240	167
19038	365	197	168
19039	137	46	91
19040	452	235	217
19041	372	148	224
19042	366	192	174
19043	538	248	290
19044	441	175	266
19045	379	167	212
19046	417	218	199
19047	583	267	316
19048	470	188	282
19049	499	261	238
19050	341	160	181
19051	470	236	234
19052	448	169	279
19053	387	187	200
19054	354	146	208
19055	355	144	211
19056	452	268	184
19057	331	184	147
20001	343	130	213
20002	134	55	79
20003	297	126	171
20004	151	58	93
20005	403	175	228
20006	83	35	48
20007	354	120	234
20008	323	131	192
20009	501	237	264
20010	237	109	128
20011	415	150	265
20012	280	95	185
20013	357	145	212
20014	166	80	86
20015	270	157	113
20016	399	196	203
20017	193	91	102
20018	169	68	101
20019	346	150	196
20020	220	122	98
20021	225	91	134
20022	466	217	249
20023	347	138	209
20024	406	209	197
20025	233	90	143
20026	357	184	173
20027	161	75	86
20028	212	86	126
20029	373	159	214
20030	145	49	96
20031	398	150	248
20032	307	130	177
20033	201	71	130
20034	590	326	264
20035	240	85	155
20036	111	48	63
20037	102	25	77
20038	114	43	71
20039	25	14	11
21001	395	154	241
21002	251	82	169
21003	342	137	205
21004	342	135	207
21005	370	150	220
21006	291	105	186
21007	339	140	199
21008	358	135	223
21009	375	171	204
21010	315	134	181
21011	320	136	184
21012	305	107	198
21013	345	121	224
21014	364	137	227
21015	297	124	173
21016	320	105	215
21017	305	112	193
21018	389	155	234
21019	363	128	235
21020	280	98	182
21021	296	142	154
21022	258	89	169
21023	322	125	197
21024	351	135	216
21025	294	125	169
21026	345	130	215
21027	362	140	222
21028	368	135	233
21029	391	167	224
21030	280	114	166
21031	246	112	134
21032	307	120	187
21033	302	125	177
21034	295	118	177
21035	411	174	237
21036	327	109	218
21037	240	96	144
21038	318	103	215
21039	291	104	187
21040	315	146	169
21041	350	144	206
21042	350	129	221
21043	319	138	181
21044	336	131	205
21045	308	132	176
21046	376	150	226
21047	323	121	202
21048	342	144	198
21049	391	153	238
21050	274	102	172
21051	310	127	183
21052	326	123	203
21053	280	106	174
21054	292	107	185
22001	191	69	122
22002	377	235	142
22003	421	289	132
22004	235	161	74
22005	300	191	109
22006	285	204	81
22007	212	149	63
22008	410	216	194
22009	169	113	56
22010	376	235	141
22011	231	148	83
22012	275	162	113
22013	286	180	106
22014	220	125	95
22015	246	151	95
22016	249	160	89
22017	298	193	105
22018	269	168	101
22019	153	56	97
22020	261	163	98
22021	303	114	189
22022	272	182	90
22023	393	156	237
22024	306	195	111
22025	287	201	86
23001	325	156	169
23002	340	153	187
23003	335	157	178
23004	388	202	186
23005	312	201	111
23006	282	171	111
23007	272	160	112
23008	381	226	155
23009	264	146	118
23010	330	189	141
23011	321	216	105
23012	339	173	166
23013	271	150	121
23014	312	155	157
23015	260	162	98
23016	312	151	161
23017	192	114	78
23018	279	133	146
23019	249	150	99
23020	188	117	71
23021	350	176	174
23022	337	189	148
23023	331	161	170
23024	267	175	92
23025	263	142	121
23026	330	203	127
23027	285	140	145
23028	352	167	185
23029	279	137	142
23030	344	207	137
23031	259	168	91
23032	300	185	115
23033	328	196	132
23034	294	185	109
23035	239	98	141
23036	307	156	151
23037	353	179	174
23038	312	159	153
23039	329	216	113
24001	246	113	133
24002	278	95	183
24003	291	113	178
24004	223	87	136
24005	140	48	92
24006	280	98	182
24007	204	125	79
24008	134	48	86
24009	268	91	177
24010	123	52	71
24011	321	78	243
24012	174	66	108
24013	152	55	97
24014	238	91	147
24015	144	54	90
24016	372	178	194
24017	222	75	147
24018	312	127	185
24019	329	112	217
24020	241	84	157
24021	128	42	86
24022	330	117	213
24023	208	78	130
24024	305	120	185
24025	248	94	154
24026	389	154	235
24027	285	102	183
24028	186	84	102
24029	169	73	96
24030	155	62	93
24031	308	124	184
24032	134	52	82
24033	176	65	111
24034	255	96	159
24035	255	93	162
24036	326	117	209
24037	165	58	107
24038	226	98	128
24039	285	156	129
24040	325	128	197
24041	185	88	97
25001	325	206	119
25002	475	316	159
25003	728	468	260
25004	348	144	204
25005	440	289	151
25006	139	92	47
25007	439	294	145
25008	441	280	161
25009	393	259	134
25010	692	404	288
25011	447	297	150
25012	411	274	137
25013	446	287	159
25014	239	140	99
25015	370	220	150
25016	699	452	247
25017	446	297	149
25018	225	122	103
25019	439	287	152
25020	249	89	160
25021	825	494	331
25022	402	276	126
25023	474	305	169
25024	426	286	140
25025	441	292	149
25026	373	254	119
25027	568	345	223
25028	441	306	135
25029	305	157	148
25030	396	243	153
25031	843	530	313
25032	336	201	135
26001	382	261	121
26002	291	157	134
26003	426	287	139
26004	210	108	102
26005	318	197	121
26006	287	172	115
26007	368	257	111
26008	170	107	63
26009	241	148	93
26010	292	174	118
26011	295	186	109
26012	379	236	143
26013	172	105	67
26014	247	169	78
26015	180	95	85
26016	173	101	72
26017	286	184	102
26018	236	139	97
26019	183	99	84
26020	286	192	94
26021	402	247	155
26022	163	105	58
26023	212	129	83
26024	264	167	97
26025	304	200	104
26026	231	138	93
26027	411	259	152
26028	498	301	197
26029	210	137	73
26030	277	178	99
26031	148	94	54
26032	418	274	144
26033	380	230	150
26034	426	252	174
26035	281	183	98
26036	333	213	120
26037	358	232	126
26038	136	70	66
26039	370	244	126
26040	230	157	73
26041	394	245	149
26042	289	189	100
26043	168	105	63
26044	192	105	87
26045	142	79	63
26046	240	141	99
26047	212	136	76
26048	343	230	113
26049	174	109	65
27001	889	570	319
27002	420	234	186
27003	211	89	122
27004	203	90	113
27005	283	137	146
27006	465	254	211
27007	589	378	211
27008	204	80	124
27009	214	112	102
27010	307	158	149
27011	564	355	209
27012	319	218	101
27013	502	236	266
27014	164	57	107
27015	174	85	89
27016	469	306	163
27017	370	179	191
27018	253	108	145
27019	167	64	103
27020	284	98	186
27021	442	283	159
27022	172	73	99
27023	218	98	120
27024	251	111	140
27025	360	177	183
27026	286	131	155
27027	448	223	225
27028	405	234	171
27029	220	102	118
27030	156	70	86
27031	269	114	155
27032	314	144	170
27033	441	254	187
27034	260	115	145
27035	481	304	177
27036	303	169	134
27037	475	253	222
27038	607	371	236
27039	262	123	139
27040	579	352	227
27041	266	138	128
27042	291	162	129
27043	240	95	145
27044	241	93	148
27045	908	581	327
27046	354	218	136
27047	215	103	112
27048	738	409	329
27049	258	102	156
27050	317	129	188
28001	187	76	111
28002	259	118	141
28003	244	101	143
28004	308	209	99
28005	199	121	78
28006	184	112	72
28007	269	102	167
28008	405	257	148
28009	295	131	164
28010	400	242	158
28011	644	342	302
28012	262	107	155
28013	338	145	193
28014	222	89	133
28015	56	31	25
28016	162	67	95
28017	257	96	161
28018	258	98	160
28019	271	162	109
28020	276	112	164
28021	242	91	151
28022	272	129	143
28023	316	133	183
28024	238	86	152
28025	409	156	253
28026	268	106	162
28027	346	214	132
28028	413	271	142
28029	151	59	92
28030	48	26	22
28031	377	163	214
28032	273	114	159
28033	308	122	186
28034	518	223	295
28035	328	135	193
28036	147	52	95
28037	363	143	220
28038	124	48	76
28039	217	70	147
28040	376	163	213
28041	217	83	134
28042	259	85	174
28043	337	114	223
28044	191	73	118
28045	420	288	132
28046	640	389	251
29001	504	290	214
29002	483	166	317
29003	375	138	237
29004	374	137	237
29005	296	112	184
29006	296	110	186
29007	385	164	221
29008	327	126	201
29009	441	238	203
29010	514	304	210
29011	213	108	105
29012	449	185	264
29013	394	161	233
29014	324	124	200
29015	422	178	244
29016	345	123	222
29017	321	131	190
29018	331	144	187
29019	369	147	222
29020	421	176	245
29021	466	178	288
29022	248	108	140
29023	429	235	194
29024	329	132	197
29025	435	179	256
29026	361	185	176
29027	330	130	200
29028	440	167	273
29029	363	192	171
29030	492	271	221
29031	342	189	153
29032	361	188	173
29033	249	131	118
29034	254	112	142
29035	281	110	171
29036	321	138	183
29037	358	131	227
29038	395	224	171
29039	339	192	147
29040	411	156	255
29041	282	104	178
29042	395	129	266
29043	467	251	216
29044	452	194	258
30001	447	265	182
30002	379	216	163
30003	339	229	110
30004	343	212	131
30005	277	167	110
30006	299	183	116
30007	420	264	156
30008	503	305	198
30009	292	167	125
30010	367	199	168
30011	351	194	157
30012	324	190	134
30013	374	233	141
30014	245	164	81
30015	384	247	137
30016	174	111	63
30017	363	229	134
30018	476	319	157
30019	338	193	145
30020	418	250	168
30021	280	161	119
30022	546	327	219
30023	423	272	151
30024	512	337	175
30025	545	376	169
30026	239	165	74
30027	267	155	112
30028	406	261	145
30029	219	128	91
30030	160	98	62
30031	252	143	109
30032	315	224	91
31001	223	114	109
31002	202	119	83
31003	210	128	82
31004	365	222	143
31005	263	153	110
31006	182	112	70
31007	417	283	134
31008	196	113	83
31009	231	139	92
31010	231	153	78
31011	201	118	83
31012	234	149	85
31013	258	164	94
31014	224	133	91
31015	210	127	83
31016	314	203	111
31017	240	138	102
31018	241	154	87
31019	232	147	85
31020	220	135	85
31021	228	142	86
31022	219	138	81
31023	263	172	91
31024	245	144	101
31025	229	129	100
31026	271	162	109
31027	268	162	106
31028	208	131	77
31029	264	156	108
31030	195	116	79
31031	189	106	83
31032	203	120	83
31033	210	118	92
31034	244	160	84
31035	282	177	105
31036	277	180	97
31037	242	145	97
31038	188	116	72
31039	278	202	76
31040	291	166	125
31041	214	123	91
32001	598	381	217
32002	574	400	174
32003	591	428	163
32004	513	327	186
32005	564	369	195
32006	647	429	218
32007	578	369	209
32008	671	415	256
32009	484	311	173
32010	559	330	229
32011	494	342	152
32012	403	280	123
32013	573	368	205
32014	568	396	172
32015	548	337	211
32016	574	370	204
32017	558	391	167
32018	508	306	202
32019	555	360	195
32020	528	340	188
32021	570	364	206
32022	650	447	203
32023	608	379	229
32024	426	247	179
32025	541	345	196
32026	608	409	199
32027	508	305	203
32028	551	362	189
32029	608	423	185
32030	543	326	217
32031	587	393	194
32032	617	405	212
32033	567	358	209
32034	620	439	181
32035	570	378	192
32036	593	406	187
32037	528	340	188
32038	496	338	158
32039	601	354	247
32040	596	387	209
32041	594	366	228
32042	502	321	181
32043	519	335	184
33001	489	297	192
33002	634	423	211
33003	738	463	275
33004	695	445	250
33005	478	312	166
33006	446	289	157
33007	546	360	186
33008	713	495	218
33009	589	358	231
33010	493	319	174
33011	573	377	196
33012	499	317	182
33013	522	334	188
33014	281	179	102
33015	511	333	178
33016	680	423	257
33017	574	371	203
33018	708	418	290
33019	581	386	195
33020	617	417	200
33021	539	376	163
33022	492	336	156
33023	555	369	186
33024	708	478	230
33025	638	434	204
33026	430	309	121
33027	599	372	227
33028	501	337	164
34001	380	158	222
34002	282	126	156
34003	369	139	230
34004	258	87	171
34005	314	110	204
34006	401	151	250
34007	403	167	236
34008	286	100	186
34009	241	97	144
34010	345	126	219
34011	300	96	204
34012	380	155	225
34013	346	139	207
34014	273	86	187
34015	323	126	197
34016	305	133	172
34017	444	186	258
34018	274	100	174
34019	378	141	237
34020	392	154	238
34021	412	188	224
34022	364	146	218
34023	264	117	147
34024	309	114	195
34025	522	200	322
34026	392	134	258
34027	287	110	177
34028	227	82	145
34029	274	105	169
34030	322	134	188
34031	300	124	176
34032	359	157	202
34033	291	104	187
34034	372	162	210
34035	392	142	250
34036	325	138	187
34037	206	81	125
34038	162	64	98
34039	239	82	157
34040	389	151	238
34041	223	82	141
34042	337	147	190
34043	333	153	180
34044	352	168	184
34045	375	155	220
34046	244	101	143
34047	341	127	214
34048	382	180	202
34049	343	142	201
34050	279	97	182
34051	354	144	210
34052	210	90	120
34053	214	84	130
35001	467	304	163
35002	502	345	157
35003	411	250	161
35004	436	275	161
35005	417	252	165
35006	421	247	174
35007	474	309	165
35008	492	313	179
35009	395	262	133
35010	605	411	194
35011	500	299	201
35012	281	179	102
35013	281	163	118
35014	265	158	107
35015	544	315	229
35016	225	136	89
35017	508	307	201
35018	277	184	93
35019	225	131	94
35020	389	251	138
35021	392	250	142
35022	540	349	191
35023	438	293	145
35024	413	254	159
35025	538	349	189
35026	397	266	131
35027	369	232	137
35028	431	273	158
35029	370	247	123
35030	408	242	166
35031	475	286	189
36001	330	202	128
36002	316	187	129
36003	305	171	134
36004	310	170	140
36005	296	166	130
36006	293	149	144
36007	426	261	165
36008	244	145	99
36009	291	169	122
36010	434	242	192
36011	221	125	96
36012	203	126	77
36013	224	128	96
36014	341	225	116
36015	359	216	143
36016	380	228	152
36017	398	226	172
36018	369	226	143
36019	370	220	150
36020	364	218	146
36021	257	150	107
36022	274	169	105
36023	289	177	112
36024	348	200	148
36025	330	204	126
36026	357	221	136
36027	332	193	139
36028	316	184	132
36029	377	208	169
36030	340	218	122
37001	224	89	135
37002	261	111	150
37003	232	79	153
37004	249	108	141
37005	333	121	212
37006	339	135	204
37007	222	90	132
37008	241	102	139
37009	328	125	203
37010	376	146	230
37011	206	69	137
37012	237	117	120
37013	235	95	140
37014	333	136	197
37015	314	129	185
37016	339	142	197
37017	246	106	140
37018	263	114	149
37019	208	87	121
37020	254	95	159
37021	266	123	143
37022	262	121	141
37023	255	108	147
37024	329	130	199
37025	275	107	168
37026	403	166	237
37027	285	119	166
37028	272	120	152
37029	268	104	164
37030	282	97	185
37031	326	133	193
37032	277	99	178
37033	294	127	167
37034	304	108	196
37035	340	129	211
37036	293	108	185
37037	326	133	193
37038	282	108	174
37039	264	94	170
37040	315	124	191
37041	312	114	198
38001	372	241	131
38002	427	190	237
38003	361	190	171
38004	367	195	172
38005	399	212	187
38006	361	193	168
38007	359	190	169
38008	349	191	158
38009	435	219	216
38010	304	175	129
38011	343	196	147
38012	360	165	195
38013	415	217	198
38014	424	237	187
38015	345	199	146
38016	367	207	160
38017	491	234	257
38018	422	242	180
38019	447	240	207
38020	383	209	174
38021	313	199	114
38022	394	223	171
38023	398	235	163
38024	423	225	198
38025	338	191	147
38026	413	245	168
38027	387	201	186
38028	464	242	222
38029	377	201	176
38030	380	185	195
38031	402	249	153
38032	395	226	169
38033	368	206	162
38034	380	238	142
38035	397	245	152
38036	357	212	145
38037	384	225	159
