Precinct	Register Voters	Ballots Cast	Turnout %
03026	836	638	76.32
03027	1042	722	69.29
03028	562	350	62.28
03029	1057	525	49.67
03030	740	450	60.81
03031	893	570	63.83
03032	894	684	76.51
03033	921	684	74.27
03034	1017	717	70.50
03035	826	248	30.02
03036	614	282	45.93
03037	745	463	62.15
03038	583	423	72.56
03039	1292	909	70.36
03040	891	576	64.65
03041	780	376	48.21
04001	996	813	81.63
04002	906	721	79.58
04003	733	439	59.89
04004	1038	727	70.04
04005	735	528	71.84
04006	895	646	72.18
04007	951	637	66.98
04008	839	576	68.65
04009	800	611	76.38
04010	884	665	75.23
04011	880	561	63.75
04012	931	610	65.52
04013	895	686	76.65
04014	816	562	68.87
04015	901	669	74.25
04016	1308	948	72.48
04017	899	726	80.76
04018	819	529	64.59
04019	829	421	50.78
04020	704	534	75.85
04021	850	785	92.35
04022	768	567	73.83
04023	904	739	81.75
04024	744	522	70.16
04025	805	650	80.75
04026	768	524	68.23
04027	960	723	75.31
04028	653	458	70.14
04029	803	460	57.29
04030	1172	734	62.63
04031	609	565	92.78
04032	888	600	67.57
04033	798	559	70.05
04034	749	472	63.02
04035	973	630	64.75
04036	892	616	69.06
04037	1420	1038	73.10
04038	776	577	74.36
05001	748	417	55.75
05002	656	346	52.74
05003	720	596	82.78
05004	828	713	86.11
05005	711	473	66.53
05006	662	406	61.33
05007	638	552	86.52
05008	677	565	83.46
05009	745	632	84.83
05010	730	395	54.11
05011	672	565	84.08
05012	625	344	55.04
05013	734	425	57.90
05014	580	403	69.48
05015	628	495	78.82
05016	794	478	60.20
05017	773	432	55.89
05018	613	508	82.87
05019	659	504	76.48
05020	754	604	80.11
05021	644	586	90.99
05022	709	597	84.20
05023	1173	921	78.52
05024	735	590	80.27
05025	679	462	68.04
05026	814	501	61.55
05027	810	643	79.38
05028	779	543	69.70
05029	762	521	68.37
05030	632	345	54.59
05031	699	392	56.08
05032	727	623	85.69
05033	802	561	69.95
05034	697	629	90.24
05035	746	647	86.73
05036	602	306	50.83
05037	713	586	82.19
05038	756	449	59.39
05039	556	440	79.14
05040	593	354	59.70
05041	341	297	87.10
06001	648	452	69.75
06002	652	437	67.02
06003	666	462	69.37
06004	600	325	54.17
06005	669	278	41.55
06006	689	442	64.15
06007	674	374	55.49
06008	658	403	61.25
06009	754	375	49.73
06010	598	255	42.64
06011	672	361	53.72
06012	664	300	45.18
06013	539	321	59.55
06014	722	377	52.22
06015	841	353	41.97
06016	687	426	62.01
06017	663	277	41.78
06018	635	309	48.66
06019	703	375	53.34
06020	603	246	40.80
06021	596	227	38.09
06022	596	247	41.44
06023	560	226	40.36
06024	521	217	41.65
06025	491	217	44.20
06026	681	305	44.79
06027	623	237	38.04
06028	545	210	38.53
06029	656	440	67.07
06030	678	332	48.97
06031	677	417	61.60
06032	661	375	56.73
06033	643	414	64.39
06034	651	413	63.44
06035	597	371	62.14
06036	654	479	73.24
06037	626	417	66.61
06038	665	434	65.26
06039	645	338	52.40
06040	663	376	56.71
06041	655	403	61.53
06042	734	420	57.22
06043	678	366	53.98
06044	713	406	56.94
06045	692	433	62.57
06046	526	285	54.18
06047	551	299	54.26
06048	712	436	61.24
07001	680	366	53.82
07002	757	374	49.41
07003	624	408	65.38
07004	636	403	63.36
07005	586	339	57.85
07006	747	497	66.53
07007	702	391	55.70
07008	581	328	56.45
07009	1001	680	67.93
07010	692	434	62.72
07011	734	425	57.90
07012	697	368	52.80
07013	456	254	55.70
07014	828	428	51.69
07015	627	385	61.40
07016	660	297	45.00
07017	589	326	55.35
07018	693	352	50.79
07019	607	366	60.30
07020	651	298	45.78
07021	598	296	49.50
07022	675	336	49.78
07023	584	374	64.04
07024	609	321	52.71
07025	689	317	46.01
07026	541	311	57.49
07027	615	318	51.71
07028	599	289	48.25
07029	614	326	53.09
07030	644	279	43.32
07031	532	260	48.87
07032	761	512	67.28
07033	742	501	67.52
07034	778	456	58.61
07035	758	413	54.49
07036	726	452	62.26
07037	652	406	62.27
07038	667	330	49.48
07039	614	351	57.17
07040	597	336	56.28
07041	698	390	55.87
07042	653	322	49.31
07043	677	391	57.75
07044	676	323	47.78
07045	840	370	44.05
07046	268	164	61.19
08001	649	358	55.16
08002	744	376	50.54
08003	653	458	70.14
08004	623	455	73.03
08005	654	447	68.35
08006	712	417	58.57
08007	716	464	64.80
08008	605	404	66.78
08009	459	273	59.48
08010	727	508	69.88
08011	580	345	59.48
08012	624	359	57.53
08013	820	469	57.20
08014	614	295	48.05
08015	700	367	52.43
08016	273	124	45.42
08017	515	363	70.49
08018	860	399	46.40
08019	691	439	63.53
08020	713	465	65.22
08021	892	507	56.84
08022	627	373	59.49
08023	720	347	48.19
08024	363	245	67.49
08025	684	402	58.77
08026	739	384	51.96
08027	668	443	66.32
08028	724	419	57.87
08029	794	472	59.45
08030	701	426	60.77
08031	546	307	56.23
08032	553	333	60.22
08033	713	399	55.96
08034	645	389	60.31
08035	701	442	63.05
08036	706	431	61.05
08037	492	338	68.70
08038	534	276	51.69
08039	639	409	64.01
08040	550	317	57.64
08041	724	464	64.09
08042	827	490	59.25
08043	404	226	55.94
08044	452	281	62.17
08045	740	399	53.92
08046	538	322	59.85
08047	588	335	56.97
08048	677	384	56.72
08049	650	379	58.31
08050	690	416	60.29
08051	640	449	70.16
08052	782	501	64.07
08053	391	231	59.08
08054	617	338	54.78
08055	507	331	65.29
08056	667	407	61.02
09001	718	388	54.04
09002	611	343	56.14
09003	778	317	40.75
09004	546	294	53.85
09005	656	374	57.01
09006	657	358	54.49
09007	641	319	49.77
09008	826	383	46.37
09009	687	413	60.12
09010	629	311	49.44
09011	601	253	42.10
09012	721	434	60.19
09013	696	428	61.49
09014	752	457	60.77
09015	1244	427	34.32
09016	638	334	52.35
09017	617	259	41.98
09018	572	280	48.95
09019	644	359	55.75
09020	692	381	55.06
09021	670	328	48.96
09022	679	390	57.44
09023	717	442	61.65
09024	628	392	62.42
09025	634	385	60.73
09026	973	425	43.68
09027	614	336	54.72
09028	660	233	35.30
09029	732	373	50.96
09030	628	303	48.25
09031	681	294	43.17
09032	678	384	56.64
09033	679	287	42.27
09034	671	282	42.03
09035	604	381	63.08
09036	634	318	50.16
09037	816	535	65.56
09038	689	405	58.78
09039	735	403	54.83
09040	744	416	55.91
09041	567	314	55.38
09042	657	383	58.30
09043	743	342	46.03
09044	570	334	58.60
09045	596	305	51.17
09046	695	379	54.53
09047	663	397	59.88
09048	696	436	62.64
09049	682	413	60.56
09050	784	501	63.90
09051	610	373	61.15
10001	615	354	57.56
10002	709	392	55.29
10003	807	394	48.82
10004	715	293	40.98
10005	692	308	44.51
10006	679	316	46.54
10007	633	278	43.92
10008	561	238	42.42
10009	702	357	50.85
10010	753	387	51.39
10011	988	432	43.72
10012	565	246	43.54
10013	858	339	39.51
10014	918	465	50.65
10015	1304	701	53.76
10016	676	291	43.05
10017	906	493	54.42
10018	556	245	44.06
10019	775	387	49.94
10020	769	411	53.45
10021	821	379	46.16
10022	552	219	39.67
10023	735	328	44.63
10024	693	377	54.40
10025	232	108	46.55
10026	764	283	37.04
10027	937	369	39.38
10028	876	410	46.80
10029	760	334	43.95
10030	788	314	39.85
10031	720	278	38.61
10032	783	380	48.53
10033	649	258	39.75
10034	681	264	38.77
10035	755	443	58.68
10036	214	102	47.66
11001	893	451	50.50
11002	245	35	14.29
11003	692	457	66.04
11004	771	389	50.45
11005	1119	575	51.39
11006	1050	739	70.38
11007	723	698	96.54
11008	902	449	49.78
11009	829	366	44.15
11010	929	423	45.53
11011	891	492	55.22
11012	1054	607	57.59
11013	1007	538	53.43
11014	581	297	51.12
11015	355	183	51.55
11016	705	325	46.10
11017	882	552	62.59
11018	788	351	44.54
11019	1021	570	55.83
11020	603	308	51.08
11021	881	572	64.93
11022	1064	515	48.40
11023	434	284	65.44
11024	756	525	69.44
11025	858	582	67.83
11026	883	527	59.68
11027	488	155	31.76
11028	450	204	45.33
11029	834	510	61.15
11030	624	248	39.74
11031	775	445	57.42
11032	353	226	64.02
11033	806	575	71.34
11034	316	189	59.81
11035	218	142	65.14
11036	438	193	44.06
11037	357	137	38.38
11038	445	248	55.73
12001	734	380	51.77
12002	726	354	48.76
12003	892	504	56.50
12004	789	421	53.36
12005	776	360	46.39
12006	951	394	41.43
12007	848	355	41.86
12008	892	426	47.76
12009	717	336	46.86
12010	938	448	47.76
12011	898	389	43.32
12012	945	390	41.27
12013	909	389	42.79
12014	828	351	42.39
12015	862	309	35.85
12016	906	351	38.74
12017	921	388	42.13
12018	887	337	37.99
12019	802	393	49.00
12020	1041	461	44.28
12021	865	371	42.89
12022	908	317	34.91
12023	787	395	50.19
13001	500	306	61.20
13002	456	317	69.52
13003	520	288	55.38
13004	645	375	58.14
13005	719	410	57.02
13006	499	360	72.14
13007	503	273	54.27
13008	465	292	62.80
13009	641	370	57.72
13010	459	338	73.64
13011	614	388	63.19
13012	609	315	51.72
13013	557	360	64.63
13014	643	362	56.30
13015	803	481	59.90
13016	481	236	49.06
13017	537	301	56.05
13018	494	281	56.88
13019	805	383	47.58
13020	392	212	54.08
13021	631	419	66.40
13022	620	408	65.81
13023	521	258	49.52
13024	591	363	61.42
13025	622	353	56.75
13026	654	331	50.61
13027	564	325	57.62
13028	503	278	55.27
13029	498	271	54.42
13030	473	281	59.41
13031	641	389	60.69
13032	490	300	61.22
13033	521	366	70.25
13034	676	421	62.28
13035	544	318	58.46
13036	410	214	52.20
13037	665	398	59.85
13038	474	347	73.21
13039	588	352	59.86
13040	613	366	59.71
13041	696	386	55.46
13042	574	361	62.89
13043	575	365	63.48
13044	619	359	58.00
13045	658	402	61.09
13046	757	408	53.90
13047	699	381	54.51
13048	460	323	70.22
14001	709	452	63.75
14002	945	477	50.48
14003	790	380	48.10
14004	651	397	60.98
14005	1112	520	46.76
14006	375	177	47.20
14007	928	432	46.55
14008	883	420	47.57
14009	775	462	59.61
14010	547	265	48.45
14011	450	229	50.89
14012	763	407	53.34
14013	665	334	50.23
14014	692	336	48.55
14015	811	405	49.94
14016	588	267	45.41
14017	654	307	46.94
14018	305	162	53.11
14019	699	323	46.21
14020	589	261	44.31
14021	715	366	51.19
14022	973	504	51.80
14023	606	314	51.82
14024	720	472	65.56
14025	470	217	46.17
14026	566	281	49.65
14027	726	368	50.69
14028	595	292	49.08
14029	606	304	50.17
14030	472	204	43.22
14031	431	209	48.49
15001	834	341	40.89
15002	535	222	41.50
15003	569	240	42.18
15004	867	342	39.45
15005	886	318	35.89
15006	904	336	37.17
15007	603	250	41.46
15008	794	293	36.90
15009	1048	440	41.98
15010	1060	468	44.15
15011	973	376	38.64
15012	945	394	41.69
15013	894	315	35.23
15014	856	291	34.00
15015	813	275	33.83
15016	892	369	41.37
15017	616	276	44.81
15018	580	224	38.62
15019	777	310	39.90
15020	634	266	41.96
15021	519	220	42.39
15022	686	291	42.42
15023	640	279	43.59
15024	589	223	37.86
16001	943	391	41.46
16002	725	295	40.69
16003	636	247	38.84
16004	740	310	41.89
16005	654	207	31.65
16006	661	294	44.48
16007	672	269	40.03
16008	548	199	36.31
16009	690	303	43.91
16010	638	287	44.98
16011	737	285	38.67
16012	677	253	37.37
16013	764	283	37.04
16014	574	227	39.55
16015	655	306	46.72
16016	617	290	47.00
16017	880	348	39.55
16018	722	330	45.71
16019	642	251	39.10
16020	545	241	44.22
16021	652	252	38.65
16022	663	240	36.20
16023	872	337	38.65
16024	377	163	43.24
16025	694	343	49.42
16026	578	230	39.79
16027	593	255	43.00
16028	528	272	51.52
16029	675	279	41.33
16030	569	244	42.88
16031	606	302	49.83
16032	827	313	37.85
16033	604	277	45.86
16034	607	262	43.16
16035	902	360	39.91
16036	459	232	50.54
17001	728	350	48.08
17002	701	359	51.21
17003	781	361	46.22
17004	755	448	59.34
17005	566	270	47.70
17006	767	301	39.24
17007	784	287	36.61
17008	681	301	44.20
17009	544	284	52.21
17010	834	482	57.79
17011	592	277	46.79
17012	897	457	50.95
17013	687	314	45.71
17014	840	415	49.40
17015	767	381	49.67
17016	787	342	43.46
17017	757	331	43.73
17018	705	394	55.89
17019	593	212	35.75
17020	759	447	58.89
17021	730	472	64.66
17022	675	310	45.93
17023	542	240	44.28
17024	707	380	53.75
17025	634	275	43.38
17026	777	380	48.91
17027	716	342	47.77
17028	539	285	52.88
17029	651	371	56.99
17030	709	274	38.65
17031	595	222	37.31
17032	640	285	44.53
17033	599	236	39.40
17034	646	269	41.64
17035	627	251	40.03
17036	676	338	50.00
17037	656	307	46.80
17038	812	342	42.12
17039	650	345	53.08
17040	720	362	50.28
17041	754	434	57.56
18001	628	345	54.94
18002	744	357	47.98
18003	611	356	58.27
18004	657	412	62.71
18005	538	245	45.54
18006	573	327	57.07
18007	758	373	49.21
18008	652	393	60.28
18009	577	382	66.20
18010	747	504	67.47
18011	613	329	53.67
18012	617	399	64.67
18013	676	408	60.36
18014	662	413	62.39
18015	801	433	54.06
18016	608	370	60.86
18017	726	378	52.07
18018	556	330	59.35
18019	623	378	60.67
18020	534	313	58.61
18021	732	472	64.48
18022	689	469	68.07
18023	687	385	56.04
18024	734	389	53.00
18025	708	386	54.52
18026	685	472	68.91
18027	610	316	51.80
18028	668	377	56.44
18029	730	419	57.40
18030	815	456	55.95
18031	692	407	58.82
18032	649	395	60.86
18033	588	310	52.72
18034	671	464	69.15
18035	655	462	70.53
18036	699	414	59.23
18037	687	448	65.21
18038	631	370	58.64
18039	759	296	39.00
18040	742	422	56.87
18041	683	448	65.59
18042	661	340	51.44
18043	590	294	49.83
18044	661	342	51.74
18045	739	348	47.09
18046	779	422	54.17
18047	549	296	53.92
18048	568	323	56.87
18049	549	236	42.99
18050	615	308	50.08
19001	564	412	73.05
19002	786	627	79.77
19003	506	352	69.57
19004	740	498	67.30
19005	645	497	77.05
19006	697	469	67.29
19007	584	404	69.18
19008	750	493	65.73
19009	472	335	70.97
19010	716	552	77.09
19011	665	427	64.21
19012	561	370	65.95
19013	729	528	72.43
19014	718	533	74.23
19015	882	556	63.04
19016	665	473	71.13
19017	565	404	71.50
19018	551	419	76.04
19019	760	594	78.16
19020	539	378	70.13
19021	715	414	57.90
19022	643	493	76.67
19023	639	463	72.46
19024	454	324	71.37
19025	594	446	75.08
19026	632	467	73.89
19027	613	462	75.37
19028	700	509	72.71
19029	744	461	61.96
19030	616	415	67.37
19031	546	414	75.82
19032	575	415	72.17
19033	687	471	68.56
19034	539	422	78.29
19035	545	414	75.96
19036	848	620	73.11
19037	587	437	74.45
19038	582	401	68.90
19039	267	172	64.42
19040	639	481	75.27
19041	632	415	65.66
19042	474	392	82.70
19043	888	606	68.24
19044	755	490	64.90
19045	650	448	68.92
19046	641	469	73.17
19047	874	633	72.43
19048	869	514	59.15
19049	722	533	73.82
19050	563	378	67.14
19051	675	500	74.07
19052	786	477	60.69
19053	589	421	71.48
19054	570	371	65.09
19055	582	380	65.29
19056	607	485	79.90
19057	482	375	77.80
20001	652	380	58.28
20002	382	165	43.19
20003	608	333	54.77
20004	478	183	38.28
20005	829	460	55.49
20006	447	182	40.72
20007	834	410	49.16
20008	650	368	56.62
20009	780	554	71.03
20010	564	262	46.45
20011	888	531	59.80
20012	622	311	50.00
20013	822	427	51.95
20014	306	197	64.38
20015	997	319	32.00
20016	669	451	67.41
20017	687	238	34.64
20018	570	263	46.14
20019	720	407	56.53
20020	721	261	36.20
20021	688	272	39.53
20022	725	489	67.45
20023	795	433	54.47
20024	652	447	68.56
20025	657	290	44.14
20026	635	420	66.14
20027	449	204	45.43
20028	501	244	48.70
20029	800	463	57.88
20030	381	179	46.98
20031	825	469	56.85
20032	763	383	50.20
20033	456	231	50.66
20034	679	651	95.88
20035	800	277	34.63
20036	295	129	43.73
20037	265	117	44.15
20038	320	136	42.50
20039	61	26	42.62
21001	711	429	60.34
21002	588	298	50.68
21003	740	431	58.24
21004	736	371	50.41
21005	681	430	63.14
21006	606	323	53.30
21007	620	400	64.52
21008	648	407	62.81
21009	679	438	64.51
21010	626	350	55.91
21011	662	373	56.34
21012	679	368	54.20
21013	731	383	52.39
21014	760	408	53.68
21015	640	343	53.59
21016	662	365	55.14
21017	695	358	51.51
21018	714	439	61.48
21019	717	395	55.09
21020	655	345	52.67
21021	610	329	53.93
21022	646	341	52.79
21023	648	343	52.93
21024	700	383	54.71
21025	601	339	56.41
21026	747	389	52.07
21027	680	383	56.32
21028	855	485	56.73
21029	734	447	60.90
21030	635	324	51.02
21031	448	285	63.62
21032	659	356	54.02
21033	659	345	52.35
21034	705	360	51.06
21035	733	451	61.53
21036	650	362	55.69
21037	557	287	51.53
21038	713	377	52.88
21039	601	333	55.41
21040	622	358	57.56
21041	666	397	59.61
21042	722	429	59.42
21043	709	376	53.03
21044	729	389	53.36
21045	690	363	52.61
21046	712	430	60.39
21047	674	373	55.34
21048	705	393	55.74
21049	715	429	60.00
21050	603	316	52.40
21051	653	359	54.98
21052	689	371	53.85
21053	557	332	59.61
21054	598	346	57.86
22001	409	217	53.06
22002	808	426	52.72
22003	1156	484	41.87
22004	745	281	37.72
22005	861	351	40.77
22006	804	328	40.80
22007	590	262	44.41
22008	921	479	52.01
22009	754	291	38.59
22010	1022	466	45.60
22011	825	290	35.15
22012	674	330	48.96
22013	876	347	39.61
22014	789	261	33.08
22015	684	285	41.67
22016	653	299	45.79
22017	937	363	38.74
22018	814	309	37.96
22019	384	190	49.48
22020	801	313	39.08
22021	811	377	46.49
22022	874	310	35.47
22023	860	481	55.93
22024	1015	366	36.06
22025	843	349	41.40
23001	571	368	64.45
23002	640	388	60.63
23003	585	372	63.59
23004	658	414	62.92
23005	726	375	51.65
23006	738	390	52.85
23007	636	295	46.38
23008	801	428	53.43
23009	588	301	51.19
23010	783	406	51.85
23011	795	368	46.29
23012	574	381	66.38
23013	664	314	47.29
23014	580	353	60.86
23015	654	316	48.32
23016	574	366	63.76
23017	615	239	38.86
23018	576	307	53.30
23019	651	284	43.63
23020	570	215	37.72
23021	586	380	64.85
23022	651	386	59.29
23023	582	370	63.57
23024	625	300	48.00
23025	729	299	41.02
23026	689	378	54.86
23027	523	323	61.76
23028	641	383	59.75
23029	519	316	60.89
23030	816	398	48.77
23031	600	295	49.17
23032	698	346	49.57
23033	775	367	47.35
23034	782	337	43.09
23035	521	272	52.21
23036	599	355	59.27
23037	609	383	62.89
23038	563	343	60.92
23039	712	370	51.97
24001	687	299	43.52
24002	669	310	46.34
24003	784	343	43.75
24004	527	268	50.85
24005	434	186	42.86
24006	687	329	47.89
24007	464	221	47.63
24008	385	167	43.38
24009	699	312	44.64
24010	340	144	42.35
24011	835	375	44.91
24012	448	198	44.20
24013	431	182	42.23
24014	663	310	46.76
24015	406	173	42.61
24016	1032	470	45.54
24017	570	266	46.67
24018	656	374	57.01
24019	774	389	50.26
24020	566	276	48.76
24021	355	158	44.51
24022	866	409	47.23
24023	654	265	40.52
24024	837	364	43.49
24025	614	276	44.95
24026	854	454	53.16
24027	1053	345	32.76
24028	450	221	49.11
24029	483	262	54.24
24030	386	192	49.74
24031	791	357	45.13
24032	366	175	47.81
24033	484	196	40.50
24034	638	316	49.53
24035	581	315	54.22
24036	809	390	48.21
24037	417	195	46.76
24038	465	272	58.49
24039	719	354	49.24
24040	893	389	43.56
24041	457	233	50.98
25001	711	367	51.62
25002	810	542	66.91
25003	993	813	81.87
25004	783	407	51.98
25005	891	494	55.44
25006	640	166	25.94
25007	847	497	58.68
25008	887	511	57.61
25009	909	449	49.39
25010	1047	769	73.45
25011	949	510	53.74
25012	705	461	65.39
25013	895	537	60.00
25014	824	330	40.05
25015	823	422	51.28
25016	1046	786	75.14
25017	797	549	68.88
25018	879	395	44.94
25019	949	505	53.21
25020	729	321	44.03
25021	1229	895	72.82
25022	820	451	55.00
25023	825	537	65.09
25024	872	477	54.70
25025	768	502	65.36
25026	806	414	51.36
25027	1055	624	59.15
25028	759	491	64.69
25029	681	387	56.83
25030	835	455	54.49
25031	1300	932	71.69
25032	822	389	47.32
26001	649	415	63.94
26002	603	339	56.22
26003	671	449	66.92
26004	571	247	43.26
26005	590	351	59.49
26006	720	332	46.11
26007	537	384	71.51
26008	444	200	45.05
26009	641	272	42.43
26010	567	333	58.73
26011	623	336	53.93
26012	675	420	62.22
26013	490	204	41.63
26014	545	284	52.11
26015	525	223	42.48
26016	497	203	40.85
26017	457	326	71.33
26018	573	290	50.61
26019	517	236	45.65
26020	552	343	62.14
26021	857	448	52.28
26022	534	190	35.58
26023	481	245	50.94
26024	638	315	49.37
26025	553	356	64.38
26026	495	266	53.74
26027	768	476	61.98
26028	722	556	77.01
26029	386	237	61.40
26030	472	292	61.86
26031	383	164	42.82
26032	657	455	69.25
26033	677	437	64.55
26034	646	485	75.08
26035	593	328	55.31
26036	609	389	63.88
26037	652	405	62.12
26038	377	170	45.09
26039	640	420	65.63
26040	460	259	56.30
26041	706	443	62.75
26042	502	314	62.55
26043	491	212	43.18
26044	476	230	48.32
26045	451	179	39.69
26046	419	275	65.63
26047	521	253	48.56
26048	573	362	63.18
26049	463	215	46.44
27001	1172	937	79.95
27002	716	493	68.85
27003	576	253	43.92
27004	449	228	50.78
27005	747	334	44.71
27006	861	537	62.37
27007	869	642	73.88
27008	770	328	42.60
27009	347	244	70.32
27010	805	470	58.39
27011	818	623	76.16
27012	445	349	78.43
27013	949	596	62.80
27014	487	208	42.71
27015	548	223	40.69
27016	1044	522	50.00
27017	726	414	57.02
27018	557	300	53.86
27019	604	212	35.10
27020	525	336	64.00
27021	636	484	76.10
27022	553	201	36.35
27023	591	302	51.10
27024	763	298	39.06
27025	641	386	60.22
27026	578	323	55.88
27027	925	512	55.35
27028	550	438	79.64
27029	678	269	39.68
27030	402	196	48.76
27031	696	334	47.99
27032	620	378	60.97
27033	751	492	65.51
27034	613	309	50.41
27035	779	533	68.42
27036	557	346	62.12
27037	799	562	70.34
27038	890	689	77.42
27039	490	300	61.22
27040	959	657	68.51
27041	690	362	52.46
27042	432	316	73.15
27043	464	276	59.48
27044	679	284	41.83
27045	1364	999	73.24
27046	504	387	76.79
27047	499	301	60.32
27048	1331	871	65.44
27049	613	296	48.29
27050	744	394	52.96
28001	591	244	41.29
28002	682	315	46.19
28003	540	278	51.48
28004	535	352	65.79
28005	358	238	66.48
28006	274	213	77.74
28007	722	322	44.60
28008	639	448	70.11
28009	726	338	46.56
28010	822	477	58.03
28011	1300	711	54.69
28012	721	336	46.60
28013	738	403	54.61
28014	663	259	39.06
28015	114	80	70.18
28016	500	207	41.40
28017	609	292	47.95
28018	466	294	63.09
28019	531	308	58.00
28020	585	319	54.53
28021	591	276	46.70
28022	533	308	57.79
28023	898	380	42.32
28024	647	280	43.28
28025	871	461	52.93
28026	817	328	40.15
28027	527	390	74.00
28028	648	460	70.99
28029	1086	180	16.57
28030	93	53	56.99
28031	922	459	49.78
28032	700	311	44.43
28033	774	354	45.74
28034	1385	589	42.53
28035	874	388	44.39
28036	412	188	45.63
28037	911	424	46.54
28038	400	167	41.75
28039	501	245	48.90
28040	878	441	50.23
28041	517	244	47.20
28042	693	343	49.49
28043	887	408	46.00
28044	546	238	43.59
28045	642	461	71.81
28046	1045	689	65.93
29001	812	549	67.61
29002	1088	544	50.00
29003	834	443	53.12
29004	916	443	48.36
29005	745	353	47.38
29006	765	355	46.41
29007	699	431	61.66
29008	840	362	43.10
29009	735	483	65.71
29010	784	570	72.70
29011	446	245	54.93
29012	856	498	58.18
29013	824	447	54.25
29014	680	378	55.59
29015	810	476	58.77
29016	779	392	50.32
29017	738	370	50.14
29018	799	403	50.44
29019	744	422	56.72
29020	940	514	54.68
29021	1054	523	49.62
29022	648	299	46.14
29023	775	480	61.94
29024	695	368	52.95
29025	840	492	58.57
29026	673	424	63.00
29027	696	374	53.74
29028	965	499	51.71
29029	886	400	45.15
29030	803	571	71.11
29031	876	435	49.66
29032	863	418	48.44
29033	495	323	65.25
29034	500	312	62.40
29035	644	306	47.52
29036	631	354	56.10
29037	738	407	55.15
29038	866	448	51.73
29039	911	407	44.68
29040	1051	468	44.53
29041	673	339	50.37
29042	836	456	54.55
29043	773	520	67.27
29044	934	533	57.07
30001	852	494	57.98
30002	892	433	48.54
30003	555	368	66.31
30004	817	423	51.77
30005	757	323	42.67
30006	716	373	52.09
30007	860	459	53.37
30008	916	551	60.15
30009	758	359	47.36
30010	969	449	46.34
30011	884	404	45.70
30012	841	375	44.59
30013	785	423	53.89
30014	661	278	42.06
30015	604	429	71.03
30016	482	209	43.36
30017	850	416	48.94
30018	982	533	54.28
30019	983	390	39.67
30020	843	471	55.87
30021	647	330	51.00
30022	1048	591	56.39
30023	895	474	52.96
30024	1020	569	55.78
30025	1137	620	54.53
30026	567	263	46.38
30027	554	295	53.25
30028	780	443	56.79
30029	615	241	39.19
30030	454	201	44.27
30031	505	288	57.03
30032	554	332	59.93
31001	642	261	40.65
31002	531	238	44.82
31003	564	243	43.09
31004	613	410	66.88
31005	587	308	52.47
31006	463	215	46.44
31007	726	442	60.88
31008	532	225	42.29
31009	661	278	42.06
31010	571	249	43.61
31011	477	227	47.59
31012	518	268	51.74
31013	657	286	43.53
31014	569	261	45.87
31015	585	263	44.96
31016	621	355	57.17
