Precinct	total_votes	votes|Karen A. Yarbrough
48043	558	558
48044	654	654
48045	392	392
48046	332	332
49001	324	324
49002	354	354
49003	559	559
49004	608	608
49005	521	521
49006	484	484
49007	539	539
49008	408	408
49009	546	546
49010	492	492
49011	583	583
49012	706	706
49013	589	589
49014	425	425
49015	366	366
49016	488	488
49017	348	348
49018	678	678
49019	465	465
49020	757	757
49021	286	286
49022	484	484
49023	693	693
49024	431	431
49025	676	676
49026	560	560
49027	577	577
49028	692	692
49029	622	622
49030	586	586
49031	385	385
49032	500	500
49033	416	416
50001	274	274
50002	193	193
50003	258	258
50004	351	351
50005	185	185
50006	398	398
50007	404	404
50008	362	362
50009	304	304
50010	270	270
50011	144	144
50012	138	138
50013	402	402
50014	94	94
50015	415	415
50016	102	102
50017	308	308
50018	69	69
50019	218	218
50020	318	318
50021	301	301
50022	239	239
50023	208	208
50024	200	200
50025	262	262
50026	302	302
50027	88	88
50028	365	365
50029	305	305
50030	241	241
50031	456	456
50032	404	404
50033	206	206
50034	438	438
50035	479	479
50036	324	324
50037	383	383
50038	137	137
50039	182	182
50040	226	226
Barrington 1	403	403
Barrington 2	419	419
Barrington 3	379	379
Barrington 4	501	501
Barrington 5	319	319
Barrington 6	521	521
Barrington 7	124	124
Barrington 8	534	534
Barrington 9	308	308
Barrington 10	563	563
Barrington 11	266	266
Berwyn Ward 1 Precinct 1	306	306
Berwyn Ward 1 Precinct 2	327	327
Berwyn Ward 1 Precinct 3	558	558
Berwyn Ward 1 Precinct 4	318	318
Berwyn Ward 1 Precinct 5	319	319
Berwyn Ward 2 Precinct 1	251	251
Berwyn Ward 2 Precinct 2	324	324
Berwyn Ward 2 Precinct 3	461	461
Berwyn Ward 2 Precinct 4	566	566
Berwyn Ward 3 Precinct 1	375	375
Berwyn Ward 3 Precinct 2	289	289
Berwyn Ward 3 Precinct 3	294	294
Berwyn Ward 3 Precinct 4	390	390
Berwyn Ward 3 Precinct 5	518	518
Berwyn Ward 4 Precinct 1	251	251
Berwyn Ward 4 Precinct 2	409	409
Berwyn Ward 4 Precinct 3	459	459
Berwyn Ward 4 Precinct 4	262	262
Berwyn Ward 5 Precinct 1	606	606
Berwyn Ward 5 Precinct 2	384	384
Berwyn Ward 5 Precinct 3	344	344
Berwyn Ward 6 Precinct 1	212	212
Berwyn Ward 6 Precinct 2	290	290
Berwyn Ward 6 Precinct 3	393	393
Berwyn Ward 6 Precinct 4	458	458
Berwyn Ward 7 Precinct 1	356	356
Berwyn Ward 7 Precinct 2	376	376
Berwyn Ward 7 Precinct 3	423	423
Berwyn Ward 7 Precinct 4	521	521
Berwyn Ward 8 Precinct 1	625	625
Berwyn Ward 8 Precinct 2	370	370
Berwyn Ward 8 Precinct 3	265	265
Bloom 1	499	499
Bloom 2	488	488
Bloom 3	337	337
Bloom 4	364	364
Bloom 5	295	295
Bloom 6	188	188
Bloom 7	423	423
Bloom 8	371	371
Bloom 9	294	294
Bloom 10	192	192
Bloom 11	233	233
Bloom 12	437	437
Bloom 13	745	745
Bloom 14	604	604
Bloom 15	308	308
Bloom 16	433	433
Bloom 17	367	367
Bloom 18	381	381
Bloom 19	446	446
Bloom 20	400	400
Bloom 21	119	119
Bloom 22	358	358
Bloom 23	440	440
Bloom 24	720	720
Bloom 25	297	297
Bloom 26	273	273
Bloom 27	418	418
Bloom 28	361	361
Bloom 29	176	176
Bloom 30	550	550
Bloom 31	377	377
Bloom 32	339	339
Bloom 33	410	410
Bloom 34	281	281
Bloom 35	226	226
Bloom 36	620	620
Bloom 37	305	305
Bloom 38	1,050	1,050
Bloom 39	298	298
Bloom 40	308	308
Bloom 41	602	602
Bloom 42	446	446
Bloom 43	466	466
Bloom 44	472	472
Bloom 45	669	669
Bloom 46	319	319
Bloom 47	551	551
Bloom 48	367	367
Bloom 49	533	533
Bloom 50	412	412
Bloom 51	216	216
Bloom 52	327	327
Bloom 53	206	206
Bloom 54	391	391
Bloom 55	362	362
Bloom 56	322	322
Bloom 57	363	363
Bloom 58	322	322
Bloom 59	345	345
Bloom 60	413	413
Bloom 61	308	308
Bremen 1	410	410
Bremen 2	389	389
Bremen 3	293	293
Bremen 4	352	352
Bremen 5	242	242
Bremen 6	276	276
Bremen 7	264	264
Bremen 8	359	359
Bremen 9	273	273
Bremen 10	382	382
Bremen 11	395	395
Bremen 12	351	351
Bremen 13	372	372
Bremen 14	294	294
Bremen 15	275	275
Bremen 16	319	319
Bremen 17	397	397
Bremen 18	449	449
Bremen 19	171	171
Bremen 20	257	257
Bremen 21	465	465
Bremen 22	260	260
Bremen 23	156	156
Bremen 24	246	246
Bremen 25	426	426
Bremen 26	423	423
Bremen 27	401	401
Bremen 28	255	255
Bremen 29	657	657
Bremen 30	318	318
Bremen 31	433	433
Bremen 32	414	414
Bremen 33	290	290
Bremen 34	392	392
Bremen 35	295	295
Bremen 36	223	223
Bremen 37	219	219
Bremen 38	361	361
Bremen 39	289	289
Bremen 40	678	678
Bremen 41	218	218
Bremen 42	400	400
Bremen 43	282	282
Bremen 44	377	377
Bremen 45	209	209
Bremen 46	311	311
Bremen 47	396	396
Bremen 48	363	363
Bremen 49	404	404
Bremen 50	316	316
Bremen 51	582	582
Bremen 52	270	270
Bremen 53	204	204
Bremen 54	241	241
Bremen 55	338	338
Bremen 56	502	502
Bremen 57	324	324
Bremen 58	404	404
Bremen 59	347	347
Bremen 60	279	279
Bremen 61	315	315
Bremen 62	384	384
Bremen 63	598	598
Bremen 64	433	433
Bremen 65	204	204
Bremen 66	382	382
Bremen 67	425	425
Bremen 68	188	188
Bremen 69	407	407
Bremen 70	293	293
Bremen 71	333	333
Bremen 72	234	234
Bremen 73	374	374
Bremen 74	388	388
Bremen 75	516	516
Bremen 76	265	265
Bremen 77	517	517
Bremen 78	417	417
Bremen 79	329	329
Bremen 80	422	422
Calumet 1	410	410
Calumet 2	361	361
Calumet 3	436	436
Calumet 4	391	391
Calumet 5	384	384
Calumet 6	637	637
Calumet 7	484	484
Calumet 8	284	284
Calumet 9	352	352
Calumet 10	483	483
Calumet 11	644	644
Calumet 12	343	343
Cicero 1	452	452
Cicero 2	235	235
Cicero 3	297	297
Cicero 4	316	316
Cicero 5	457	457
Cicero 6	383	383
Cicero 7	269	269
Cicero 8	223	223
Cicero 9	394	394
Cicero 10	448	448
Cicero 11	403	403
Cicero 12	314	314
Cicero 13	356	356
Cicero 14	345	345
Cicero 15	405	405
Cicero 16	283	283
Cicero 17	435	435
Cicero 18	250	250
Cicero 19	517	517
Cicero 20	274	274
Cicero 21	385	385
Cicero 22	318	318
Cicero 23	487	487
Cicero 24	433	433
Cicero 25	360	360
Cicero 26	266	266
Cicero 27	398	398
Cicero 28	371	371
Cicero 29	350	350
Cicero 30	354	354
Cicero 31	279	279
Cicero 32	333	333
Elk Grove 1	367	367
Elk Grove 2	349	349
Elk Grove 3	439	439
Elk Grove 4	388	388
Elk Grove 5	564	564
Elk Grove 6	294	294
Elk Grove 7	475	475
Elk Grove 8	308	308
Elk Grove 9	368	368
Elk Grove 10	559	559
Elk Grove 11	435	435
Elk Grove 12	240	240
Elk Grove 13	369	369
Elk Grove 14	437	437
Elk Grove 15	282	282
Elk Grove 16	419	419
Elk Grove 17	357	357
Elk Grove 18	521	521
Elk Grove 19	466	466
Elk Grove 20	394	394
Elk Grove 21	335	335
Elk Grove 22	395	395
Elk Grove 23	610	610
Elk Grove 24	323	323
Elk Grove 25	331	331
Elk Grove 26	297	297
Elk Grove 27	432	432
Elk Grove 28	352	352
Elk Grove 29	343	343
Elk Grove 30	328	328
Elk Grove 31	245	245
Elk Grove 32	255	255
Elk Grove 33	228	228
Elk Grove 34	657	657
Elk Grove 35	321	321
Elk Grove 36	263	263
Elk Grove 37	442	442
Elk Grove 38	277	277
Elk Grove 39	510	510
Elk Grove 40	369	369
Elk Grove 41	255	255
Elk Grove 42	350	350
Elk Grove 43	388	388
Elk Grove 44	295	295
Elk Grove 45	315	315
Elk Grove 46	254	254
Elk Grove 47	493	493
Elk Grove 48	276	276
Elk Grove 49	390	390
Elk Grove 50	203	203
Elk Grove 51	498	498
Elk Grove 52	209	209
Evanston Ward 1 Precinct 1	456	456
Evanston Ward 1 Precinct 2	655	655
Evanston Ward 1 Precinct 3	605	605
Evanston Ward 1 Precinct 4	887	887
Evanston Ward 2 Precinct 1	1,121	1,121
Evanston Ward 2 Precinct 2	458	458
Evanston Ward 2 Precinct 3	581	581
Evanston Ward 2 Precinct 4	758	758
Evanston Ward 2 Precinct 5	535	535
Evanston Ward 3 Precinct 1	656	656
Evanston Ward 3 Precinct 2	757	757
Evanston Ward 3 Precinct 3	724	724
Evanston Ward 3 Precinct 4	345	345
Evanston Ward 3 Precinct 5	704	704
Evanston Ward 3 Precinct 6	609	609
Evanston Ward 3 Precinct 7	542	542
Evanston Ward 4 Precinct 1	378	378
Evanston Ward 4 Precinct 2	570	570
Evanston Ward 4 Precinct 3	471	471
Evanston Ward 4 Precinct 4	922	922
Evanston Ward 4 Precinct 5	348	348
Evanston Ward 4 Precinct 6	797	797
Evanston Ward 5 Precinct 1	544	544
Evanston Ward 5 Precinct 2	822	822
Evanston Ward 5 Precinct 3	595	595
Evanston Ward 5 Precinct 4	332	332
Evanston Ward 6 Precinct 1	938	938
Evanston Ward 6 Precinct 2	496	496
Evanston Ward 6 Precinct 3	517	517
Evanston Ward 6 Precinct 4	639	639
Evanston Ward 6 Precinct 5	801	801
Evanston Ward 6 Precinct 6	417	417
Evanston Ward 6 Precinct 7	763	763
Evanston Ward 7 Precinct 1	928	928
Evanston Ward 7 Precinct 2	988	988
Evanston Ward 7 Precinct 3	390	390
Evanston Ward 7 Precinct 4	470	470
Evanston Ward 7 Precinct 5	812	812
Evanston Ward 7 Precinct 6	44	44
Evanston Ward 8 Precinct 1	705	705
Evanston Ward 8 Precinct 2	543	543
Evanston Ward 8 Precinct 3	462	462
Evanston Ward 8 Precinct 4	612	612
Evanston Ward 8 Precinct 5	742	742
Evanston Ward 9 Precinct 1	491	491
Evanston Ward 9 Precinct 2	573	573
Evanston Ward 9 Precinct 3	827	827
Evanston Ward 9 Precinct 4	731	731
Evanston Ward 9 Precinct 5	419	419
Evanston Ward 9 Precinct 6	557	557
Hanover 1	548	548
Hanover 2	392	392
Hanover 3	204	204
Hanover 4	386	386
Hanover 5	379	379
Hanover 6	328	328
Hanover 7	436	436
Hanover 8	335	335
Hanover 9	405	405
Hanover 10	247	247
Hanover 11	406	406
Hanover 12	261	261
Hanover 13	290	290
Hanover 14	502	502
Hanover 15	304	304
Hanover 16	506	506
Hanover 17	297	297
Hanover 18	385	385
Hanover 19	305	305
Hanover 20	598	598
Hanover 21	216	216
Hanover 22	368	368
Hanover 23	408	408
Hanover 24	400	400
Hanover 25	365	365
Hanover 26	566	566
Hanover 27	1,128	1,128
Hanover 28	532	532
Hanover 29	255	255
Hanover 30	406	406
Hanover 31	293	293
Hanover 32	333	333
Hanover 33	385	385
Hanover 34	492	492
Hanover 35	402	402
Hanover 36	314	314
Hanover 37	536	536
Hanover 38	417	417
Hanover 39	463	463
Hanover 40	478	478
Hanover 41	618	618
Hanover 42	409	409
Hanover 43	438	438
Hanover 44	486	486
Lemont 1	305	305
Lemont 2	269	269
Lemont 3	419	419
Lemont 4	370	370
Lemont 5	401	401
Lemont 6	392	392
Lemont 7	351	351
Lemont 8	439	439
Lemont 9	208	208
Lemont 10	321	321
Lemont 11	473	473
Lemont 12	464	464
Lemont 13	454	454
Lemont 14	357	357
Leyden 1	264	264
Leyden 2	174	174
Leyden 3	426	426
Leyden 4	336	336
Leyden 5	335	335
Leyden 6	478	478
Leyden 7	200	200
Leyden 8	457	457
Leyden 9	451	451
Leyden 10	479	479
Leyden 11	364	364
Leyden 12	286	286
Leyden 13	419	419
Leyden 14	295	295
Leyden 15	433	433
Leyden 16	394	394
Leyden 17	307	307
Leyden 18	212	212
Leyden 19	371	371
Leyden 20	183	183
Leyden 21	269	269
Leyden 22	259	259
Leyden 23	627	627
Leyden 24	389	389
Leyden 25	219	219
Leyden 26	564	564
Leyden 27	70	70
Leyden 28	187	187
Leyden 29	256	256
Leyden 30	402	402
Leyden 31	398	398
Leyden 32	444	444
Leyden 33	376	376
Leyden 34	283	283
Leyden 35	195	195
Leyden 36	356	356
Leyden 37	242	242
Leyden 38	141	141
Leyden 39	271	271
Leyden 40	345	345
Leyden 41	215	215
Leyden 42	321	321
Leyden 43	292	292
Leyden 44	305	305
Leyden 45	259	259
Leyden 46	316	316
Leyden 47	301	301
Leyden 48	392	392
Leyden 49	532	532
Leyden 50	507	507
Lyons 1	43	43
Lyons 2	352	352
Lyons 3	338	338
Lyons 4	653	653
Lyons 5	423	423
Lyons 6	281	281
Lyons 7	443	443
Lyons 8	242	242
Lyons 9	537	537
Lyons 10	382	382
Lyons 11	328	328
Lyons 12	254	254
Lyons 13	202	202
Lyons 14	510	510
Lyons 15	468	468
Lyons 16	786	786
Lyons 17	249	249
Lyons 18	364	364
Lyons 19	369	369
Lyons 20	675	675
Lyons 21	670	670
Lyons 22	275	275
Lyons 23	404	404
Lyons 24	326	326
Lyons 25	384	384
Lyons 26	255	255
Lyons 27	330	330
Lyons 28	480	480
Lyons 29	287	287
Lyons 30	64	64
Lyons 31	358	358
Lyons 32	173	173
Lyons 33	138	138
Lyons 34	184	184
Lyons 35	295	295
Lyons 36	345	345
Lyons 37	267	267
Lyons 38	189	189
Lyons 39	428	428
Lyons 40	322	322
Lyons 41	214	214
Lyons 42	357	357
Lyons 43	360	360
Lyons 44	598	598
Lyons 45	587	587
Lyons 46	278	278
Lyons 47	394	394
Lyons 48	378	378
Lyons 49	233	233
Lyons 50	478	478
Lyons 51	288	288
Lyons 52	423	423
Lyons 53	371	371
Lyons 54	213	213
Lyons 55	434	434
Lyons 56	531	531
Lyons 57	439	439
Lyons 58	257	257
Lyons 59	316	316
Lyons 60	637	637
Lyons 61	387	387
Lyons 62	168	168
Lyons 63	490	490
Lyons 64	359	359
Lyons 65	489	489
Lyons 66	272	272
Lyons 67	416	416
Lyons 68	292	292
Lyons 69	505	505
Lyons 70	375	375
Lyons 71	170	170
Lyons 72	524	524
Lyons 73	380	380
Lyons 74	189	189
Lyons 75	253	253
Lyons 76	259	259
Lyons 77	272	272
Lyons 78	242	242
Maine 1	260	260
Maine 2	320	320
Maine 3	183	183
Maine 4	391	391
Maine 5	457	457
Maine 6	574	574
Maine 7	280	280
Maine 8	418	418
Maine 9	660	660
Maine 10	297	297
Maine 11	270	270
Maine 12	294	294
Maine 13	394	394
Maine 14	515	515
Maine 15	222	222
Maine 16	294	294
Maine 17	398	398
Maine 18	354	354
Maine 19	262	262
Maine 20	227	227
Maine 21	488	488
Maine 22	523	523
Maine 23	327	327
Maine 24	531	531
Maine 25	430	430
Maine 26	384	384
Maine 27	294	294
Maine 28	205	205
Maine 29	532	532
Maine 30	899	899
Maine 31	363	363
Maine 32	214	214
Maine 33	269	269
Maine 34	489	489
Maine 35	392	392
Maine 36	339	339
Maine 37	371	371
Maine 38	277	277
Maine 39	327	327
Maine 40	329	329
Maine 41	289	289
Maine 42	571	571
Maine 43	282	282
Maine 44	263	263
Maine 45	181	181
Maine 46	346	346
Maine 47	404	404
Maine 48	476	476
Maine 49	376	376
Maine 50	367	367
Maine 51	329	329
Maine 52	376	376
Maine 53	333	333
Maine 54	395	395
Maine 55	293	293
Maine 56	439	439
Maine 57	237	237
Maine 58	359	359
Maine 59	341	341
Maine 60	587	587
Maine 61	232	232
Maine 62	186	186
Maine 63	273	273
Maine 64	277	277
Maine 65	229	229
Maine 66	155	155
Maine 67	482	482
Maine 68	270	270
Maine 69	329	329
Maine 70	405	405
Maine 71	190	190
Maine 72	278	278
Maine 73	115	115
Maine 74	316	316
Maine 75	293	293
Maine 76	199	199
Maine 77	598	598
Maine 78	336	336
Maine 79	353	353
Maine 80	359	359
Maine 81	207	207
Maine 82	345	345
Maine 83	258	258
Maine 84	180	180
Maine 85	205	205
Maine 86	337	337
Maine 87	236	236
Maine 88	203	203
Maine 89	256	256
Maine 90	191	191
Maine 91	541	541
Maine 92	252	252
New Trier 1	753	753
New Trier 2	819	819
New Trier 3	532	532
New Trier 4	660	660
New Trier 5	423	423
New Trier 6	351	351
New Trier 7	498	498
New Trier 8	364	364
New Trier 9	456	456
New Trier 10	461	461
New Trier 11	532	532
New Trier 12	494	494
New Trier 13	638	638
New Trier 14	514	514
New Trier 15	612	612
New Trier 16	596	596
New Trier 17	502	502
New Trier 18	362	362
New Trier 19	259	259
New Trier 20	629	629
New Trier 21	576	576
New Trier 22	409	409
New Trier 23	383	383
New Trier 24	658	658
New Trier 25	410	410
New Trier 26	400	400
New Trier 27	530	530
New Trier 28	398	398
New Trier 29	444	444
New Trier 30	576	576
New Trier 31	561	561
New Trier 32	451	451
New Trier 33	636	636
New Trier 34	407	407
New Trier 35	317	317
New Trier 36	665	665
New Trier 37	518	518
New Trier 38	560	560
New Trier 39	358	358
New Trier 40	301	301
New Trier 41	371	371
Niles 1	395	395
Niles 2	464	464
Niles 3	670	670
Niles 4	310	310
Niles 5	234	234
Niles 6	335	335
Niles 7	680	680
Niles 8	253	253
Niles 9	261	261
Niles 10	460	460
Niles 11	240	240
Niles 12	331	331
Niles 13	463	463
Niles 14	625	625
Niles 15	496	496
Niles 16	589	589
Niles 17	577	577
Niles 18	300	300
Niles 19	479	479
Niles 20	394	394
Niles 21	717	717
Niles 22	427	427
Niles 23	473	473
Niles 24	521	521
Niles 25	265	265
Niles 26	467	467
Niles 27	404	404
Niles 28	534	534
Niles 29	279	279
Niles 30	322	322
Niles 31	506	506
Niles 32	256	256
Niles 33	600	600
Niles 34	419	419
Niles 35	512	512
Niles 36	315	315
Niles 37	480	480
Niles 38	684	684
Niles 39	523	523
Niles 40	200	200
Niles 41	535	535
Niles 42	436	436
Niles 43	533	533
Niles 44	542	542
Niles 45	368	368
Niles 46	511	511
Niles 47	293	293
Niles 48	411	411
Niles 49	715	715
Niles 50	482	482
Niles 51	231	231
Niles 52	349	349
Niles 53	653	653
Niles 54	279	279
Niles 55	330	330
Niles 56	526	526
Niles 57	483	483
Niles 58	464	464
Niles 59	661	661
Niles 60	611	611
Niles 61	591	591
Niles 62	283	283
Niles 63	579	579
Niles 64	579	579
Northfield 1	469	469
Northfield 2	447	447
Northfield 3	365	365
Northfield 4	414	414
Northfield 5	301	301
Northfield 6	404	404
Northfield 7	623	623
Northfield 8	436	436
Northfield 9	331	331
Northfield 10	382	382
Northfield 11	264	264
Northfield 12	694	694
Northfield 13	366	366
Northfield 14	391	391
Northfield 15	376	376
Northfield 16	536	536
Northfield 17	419	419
Northfield 18	645	645
Northfield 19	477	477
Northfield 20	483	483
Northfield 21	687	687
Northfield 22	524	524
Northfield 23	303	303
Northfield 24	434	434
Northfield 25	401	401
Northfield 26	414	414
Northfield 27	454	454
Northfield 28	759	759
Northfield 29	378	378
Northfield 30	514	514
Northfield 31	519	519
Northfield 32	634	634
Northfield 33	238	238
Northfield 34	324	324
Northfield 35	418	418
Northfield 36	318	318
Northfield 37	477	477
Northfield 38	380	380
Northfield 39	228	228
Northfield 40	274	274
Northfield 41	433	433
Northfield 42	377	377
Northfield 43	541	541
Northfield 44	358	358
Northfield 45	565	565
Northfield 46	648	648
Northfield 47	626	626
Northfield 48	419	419
Northfield 49	393	393
Northfield 50	543	543
Northfield 51	1,105	1,105
Northfield 52	449	449
Northfield 53	504	504
Northfield 54	418	418
Northfield 55	503	503
Northfield 56	576	576
Northfield 57	305	305
Northfield 58	247	247
Northfield 59	428	428
Northfield 60	640	640
Northfield 61	323	323
Northfield 62	489	489
Norwood Park 1	362	362
Norwood Park 2	373	373
Norwood Park 3	422	422
Norwood Park 4	430	430
Norwood Park 5	307	307
Norwood Park 6	454	454
Norwood Park 7	253	253
Norwood Park 8	224	224
Norwood Park 9	214	214
Norwood Park 10	226	226
Norwood Park 11	548	548
Norwood Park 12	333	333
Norwood Park 13	241	241
Norwood Park 14	329	329
Norwood Park 15	285	285
Norwood Park 16	241	241
Norwood Park 17	335	335
Oak Park 1	494	494
Oak Park 2	803	803
Oak Park 3	844	844
Oak Park 4	707	707
Oak Park 5	738	738
Oak Park 6	833	833
Oak Park 7	525	525
Oak Park 8	668	668
Oak Park 9	413	413
Oak Park 10	635	635
Oak Park 11	586	586
Oak Park 12	356	356
Oak Park 13	653	653
Oak Park 14	687	687
Oak Park 15	837	837
Oak Park 16	904	904
Oak Park 17	941	941
Oak Park 18	550	550
Oak Park 19	686	686
Oak Park 20	930	930
Oak Park 21	496	496
Oak Park 22	476	476
Oak Park 23	633	633
Oak Park 24	455	455
Oak Park 25	630	630
Oak Park 26	591	591
Oak Park 27	182	182
Oak Park 28	852	852
Oak Park 29	590	590
Oak Park 30	781	781
Oak Park 31	1,019	1,019
Oak Park 32	451	451
Oak Park 33	610	610
Oak Park 34	551	551
Oak Park 35	771	771
Oak Park 36	769	769
Oak Park 37	424	424
Orland 1	552	552
Orland 2	410	410
Orland 3	226	226
Orland 4	239	239
Orland 5	260	260
Orland 6	245	245
Orland 7	211	211
Orland 8	292	292
Orland 9	418	418
Orland 10	362	362
Orland 11	248	248
Orland 12	164	164
Orland 13	534	534
Orland 14	373	373
Orland 15	448	448
Orland 16	313	313
Orland 17	265	265
Orland 18	463	463
Orland 19	234	234
Orland 20	185	185
Orland 21	400	400
Orland 22	346	346
Orland 23	292	292
Orland 24	302	302
Orland 25	565	565
Orland 26	307	307
Orland 27	244	244
Orland 28	228	228
Orland 29	488	488
Orland 30	225	225
Orland 31	253	253
Orland 32	211	211
Orland 33	290	290
Orland 34	373	373
Orland 35	345	345
Orland 36	457	457
Orland 37	386	386
Orland 38	208	208
Orland 39	278	278
Orland 40	385	385
Orland 41	309	309
Orland 42	411	411
Orland 43	348	348
Orland 44	317	317
Orland 45	339	339
Orland 46	285	285
Orland 47	485	485
Orland 48	346	346
Orland 49	258	258
Orland 50	300	300
Orland 51	403	403
Orland 52	338	338
Orland 53	273	273
Orland 54	454	454
Orland 55	256	256
Orland 56	246	246
Orland 57	346	346
Orland 58	367	367
Orland 59	346	346
Orland 60	260	260
Orland 61	296	296
Orland 62	380	380
Orland 63	387	387
Orland 64	408	408
Orland 65	307	307
Orland 66	320	320
Orland 67	255	255
Orland 68	283	283
Orland 69	226	226
Orland 70	489	489
Orland 71	279	279
Orland 72	291	291
Orland 73	489	489
Orland 74	249	249
Orland 75	381	381
Palatine 1	317	317
Palatine 2	576	576
Palatine 3	279	279
Palatine 4	262	262
Palatine 5	528	528
Palatine 6	496	496
Palatine 7	458	458
Palatine 8	491	491
Palatine 9	359	359
Palatine 10	448	448
Palatine 11	362	362
Palatine 12	346	346
Palatine 13	359	359
Palatine 14	407	407
Palatine 15	496	496
Palatine 16	298	298
Palatine 17	421	421
Palatine 18	312	312
Palatine 19	408	408
Palatine 20	399	399
Palatine 21	526	526
Palatine 22	405	405
Palatine 23	238	238
Palatine 24	515	515
Palatine 25	358	358
Palatine 26	544	544
Palatine 27	314	314
Palatine 28	289	289
Palatine 29	535	535
Palatine 30	338	338
Palatine 31	323	323
Palatine 32	393	393
Palatine 33	275	275
Palatine 34	507	507
Palatine 35	385	385
Palatine 36	362	362
Palatine 37	499	499
Palatine 38	365	365
Palatine 39	552	552
Palatine 40	596	596
Palatine 41	568	568
Palatine 42	549	549
Palatine 43	379	379
Palatine 44	405	405
Palatine 45	335	335
Palatine 46	455	455
Palatine 47	431	431
Palatine 48	312	312
Palatine 49	253	253
Palatine 50	593	593
Palatine 51	238	238
Palatine 52	376	376
Palatine 53	327	327
Palatine 54	559	559
Palatine 55	291	291
Palatine 56	485	485
Palatine 57	603	603
Palatine 58	360	360
Palatine 59	576	576
Palatine 60	433	433
Palatine 61	255	255
Palatine 62	349	349
Palatine 63	412	412
Palatine 64	406	406
Palatine 65	381	381
Palatine 66	525	525
Palatine 67	278	278
Palatine 68	333	333
Palatine 69	405	405
Palos 1	196	196
Palos 2	247	247
Palos 3	272	272
Palos 4	286	286
Palos 5	214	214
Palos 6	195	195
Palos 7	402	402
Palos 8	128	128
Palos 9	236	236
Palos 10	340	340
Palos 11	335	335
Palos 12	325	325
Palos 13	302	302
Palos 14	229	229
Palos 15	290	290
Palos 16	411	411
Palos 17	436	436
Palos 18	430	430
Palos 19	445	445
Palos 20	381	381
Palos 21	235	235
Palos 22	63	63
Palos 23	242	242
Palos 24	197	197
Palos 25	428	428
Palos 26	209	209
Palos 27	385	385
Palos 28	351	351
Palos 29	345	345
Palos 30	430	430
Palos 31	365	365
Palos 32	179	179
Palos 33	375	375
Palos 34	248	248
Palos 35	426	426
Palos 36	410	410
Palos 37	357	357
Palos 38	328	328
Palos 39	373	373
Proviso 1	344	344
Proviso 2	366	366
Proviso 3	523	523
Proviso 4	498	498
Proviso 5	505	505
Proviso 6	309	309
Proviso 7	99	99
Proviso 8	314	314
Proviso 9	437	437
Proviso 10	336	336
Proviso 11	313	313
Proviso 12	473	473
Proviso 13	421	421
Proviso 14	265	265
Proviso 15	372	372
Proviso 16	408	408
Proviso 17	322	322
Proviso 18	623	623
Proviso 19	491	491
Proviso 20	439	439
Proviso 21	368	368
Proviso 22	395	395
Proviso 23	185	185
Proviso 24	617	617
Proviso 25	512	512
Proviso 26	553	553
Proviso 27	476	476
Proviso 28	445	445
Proviso 29	581	581
Proviso 30	526	526
Proviso 31	321	321
Proviso 32	511	511
Proviso 33	561	561
Proviso 34	803	803
Proviso 35	479	479
Proviso 36	467	467
Proviso 37	333	333
Proviso 38	445	445
Proviso 39	546	546
Proviso 40	471	471
Proviso 41	417	417
Proviso 42	306	306
Proviso 43	312	312
Proviso 44	343	343
Proviso 45	432	432
Proviso 46	119	119
Proviso 47	260	260
Proviso 48	581	581
Proviso 49	340	340
Proviso 50	668	668
Proviso 51	498	498
Proviso 52	322	322
Proviso 53	482	482
Proviso 54	653	653
Proviso 55	398	398
Proviso 56	376	376
Proviso 57	394	394
Proviso 58	302	302
Proviso 59	386	386
Proviso 60	323	323
Proviso 61	568	568
Proviso 62	603	603
Proviso 63	504	504
Proviso 64	502	502
Proviso 65	395	395
Proviso 66	605	605
Proviso 67	735	735
Proviso 68	303	303
Proviso 69	366	366
Proviso 70	367	367
Proviso 71	754	754
Proviso 72	438	438
Proviso 73	457	457
Proviso 74	527	527
Proviso 75	489	489
Proviso 76	564	564
Proviso 77	274	274
Proviso 78	112	112
Proviso 79	404	404
Proviso 80	281	281
Proviso 81	385	385
Proviso 82	682	682
Proviso 83	584	584
Proviso 84	269	269
Proviso 85	487	487
Proviso 86	472	472
Proviso 87	447	447
Proviso 88	198	198
Proviso 89	348	348
Proviso 90	714	714
Proviso 91	387	387
Proviso 92	567	567
Proviso 93	338	338
Proviso 94	413	413
Proviso 95	357	357
Proviso 96	255	255
Proviso 97	566	566
Proviso 98	448	448
Proviso 99	493	493
Proviso 100	531	531
Proviso 101	394	394
Proviso 102	552	552
Rich 1	1,795	1,795
Rich 2	543	543
Rich 3	733	733
Rich 4	438	438
Rich 5	651	651
Rich 6	757	757
Rich 7	460	460
Rich 8	850	850
Rich 9	714	714
Rich 10	419	419
Rich 11	492	492
Rich 12	602	602
Rich 13	294	294
Rich 14	407	407
Rich 15	875	875
Rich 16	378	378
Rich 17	423	423
Rich 18	575	575
Rich 19	297	297
Rich 20	621	621
Rich 21	636	636
Rich 22	479	479
Rich 23	758	758
Rich 24	589	589
Rich 25	787	787
Rich 26	584	584
Rich 27	589	589
Rich 28	441	441
Rich 29	496	496
Rich 30	757	757
Rich 31	419	419
Rich 32	700	700
Rich 33	386	386
Rich 34	532	532
Rich 35	416	416
Rich 36	1,296	1,296
Rich 37	441	441
Rich 38	509	509
Rich 39	592	592
