Precinct	Register Voters	Ballots Cast	Turnout %
14010	521	253	48.56
14011	397	231	58.19
14012	677	321	47.42
14013	525	300	57.14
14014	626	354	56.55
14015	734	439	59.81
14016	555	271	48.83
14017	575	312	54.26
14018	276	142	51.45
14019	642	372	57.94
14020	530	254	47.92
14021	652	343	52.61
14022	886	396	44.70
14023	536	242	45.15
14024	695	337	48.49
14025	450	227	50.44
14026	529	272	51.42
14027	641	340	53.04
14028	547	243	44.42
14029	574	321	55.92
14030	396	210	53.03
14031	371	215	57.95
15001	808	333	41.21
15002	654	244	37.31
15003	684	245	35.82
15004	834	343	41.13
15005	871	349	40.07
15006	878	356	40.55
15007	746	311	41.69
15008	782	325	41.56
15009	968	439	45.35
15010	963	476	49.43
15011	914	428	46.83
15012	858	404	47.09
15013	842	331	39.31
15014	833	312	37.45
15015	777	363	46.72
15016	825	357	43.27
15017	679	264	38.88
15018	755	305	40.40
15019	765	288	37.65
15020	757	241	31.84
15021	612	276	45.10
15022	783	317	40.49
15023	781	323	41.36
15024	747	289	38.69
16001	849	385	45.35
16002	769	345	44.86
16003	709	287	40.48
16004	760	283	37.24
16005	733	289	39.43
16006	739	318	43.03
16007	727	307	42.23
16008	637	249	39.09
16009	794	331	41.69
16010	724	300	41.44
16011	751	317	42.21
16012	745	283	37.99
16013	808	317	39.23
16014	702	272	38.75
16015	795	355	44.65
16016	691	338	48.91
16017	839	323	38.50
16018	762	318	41.73
16019	752	329	43.75
16020	706	288	40.79
16021	765	273	35.69
16022	804	300	37.31
16023	795	320	40.25
16024	462	220	47.62
16025	802	335	41.77
16026	693	279	40.26
16027	711	300	42.19
16028	772	317	41.06
16029	789	313	39.67
16030	741	262	35.36
16031	745	327	43.89
16032	802	348	43.39
16033	744	300	40.32
16034	738	308	41.73
16035	868	344	39.63
16036	625	236	37.76
17001	679	325	47.86
17002	807	345	42.75
17003	848	363	42.81
17004	867	495	57.09
17005	708	315	44.49
17006	806	357	44.29
17007	777	336	43.24
17008	834	383	45.92
17009	764	374	48.95
17010	770	397	51.56
17011	700	325	46.43
17012	932	450	48.28
17013	752	322	42.82
17014	803	377	46.95
17015	863	415	48.09
17016	793	339	42.75
17017	804	348	43.28
17018	732	392	53.55
17019	675	241	35.70
17020	763	457	59.90
17021	769	457	59.43
17022	742	328	44.20
17023	630	247	39.21
17024	801	436	54.43
17025	694	308	44.38
17026	856	420	49.07
17027	799	384	48.06
17028	692	321	46.39
17029	770	373	48.44
17030	657	296	45.05
17031	687	250	36.39
17032	719	330	45.90
17033	690	256	37.10
17034	716	280	39.11
17035	716	301	42.04
17036	732	427	58.33
17037	689	336	48.77
17038	928	383	41.27
17039	729	354	48.56
17040	720	392	54.44
17041	775	419	54.06
18001	633	336	53.08
18002	689	324	47.02
18003	589	281	47.71
18004	643	386	60.03
18005	582	249	42.78
18006	548	264	48.18
18007	703	356	50.64
18008	647	371	57.34
18009	586	353	60.24
18010	743	484	65.14
18011	602	305	50.66
18012	615	352	57.24
18013	694	390	56.20
18014	688	393	57.12
18015	773	421	54.46
18016	676	358	52.96
18017	668	351	52.54
18018	613	325	53.02
18019	649	367	56.55
18020	602	317	52.66
18021	723	456	63.07
18022	704	450	63.92
18023	666	358	53.75
18024	652	315	48.31
18025	656	308	46.95
18026	685	459	67.01
18027	630	281	44.60
18028	618	298	48.22
18029	685	348	50.80
18030	722	354	49.03
18031	658	385	58.51
18032	676	390	57.69
18033	619	329	53.15
18034	678	458	67.55
18035	649	414	63.79
18036	686	362	52.77
18037	691	404	58.47
18038	633	349	55.13
18039	657	285	43.38
18040	688	410	59.59
18041	700	415	59.29
18042	681	301	44.20
18043	571	289	50.61
18044	612	276	45.10
18045	704	319	45.31
18046	715	373	52.17
18047	580	273	47.07
18048	619	305	49.27
18049	579	263	45.42
18050	639	297	46.48
19001	554	288	51.99
19002	764	496	64.92
19003	499	196	39.28
19004	725	299	41.24
19005	623	411	65.97
19006	659	270	40.97
19007	582	303	52.06
19008	724	292	40.33
19009	449	221	49.22
19010	718	416	57.94
19011	653	257	39.36
19012	554	215	38.81
19013	724	481	66.44
19014	723	403	55.74
19015	841	322	38.29
19016	669	292	43.65
19017	548	273	49.82
19018	548	316	57.66
19019	746	439	58.85
19020	601	352	58.57
19021	690	224	32.46
19022	625	328	52.48
19023	617	321	52.03
19024	458	207	45.20
19025	576	317	55.03
19026	615	302	49.11
19027	604	389	64.40
19028	741	459	61.94
19029	697	251	36.01
19030	617	245	39.71
19031	499	301	60.32
19032	570	281	49.30
19033	660	266	40.30
19034	569	308	54.13
19035	535	308	57.57
19036	879	510	58.02
19037	598	373	62.37
19038	556	364	65.47
19039	329	161	48.94
19040	650	390	60.00
19041	617	250	40.52
19042	470	291	61.91
19043	887	560	63.13
19044	725	312	43.03
19045	585	290	49.57
19046	659	311	47.19
19047	835	573	68.62
19048	895	502	56.09
19049	751	491	65.38
19050	525	258	49.14
19051	677	385	56.87
19052	754	279	37.00
19053	579	285	49.22
19054	536	189	35.26
19055	581	211	36.32
19056	602	362	60.13
19057	515	312	60.58
20001	694	351	50.58
20002	479	180	37.58
20003	686	320	46.65
20004	518	182	35.14
20005	858	390	45.45
20006	522	226	43.30
20007	921	384	41.69
20008	703	363	51.64
20009	807	449	55.64
20010	682	306	44.87
20011	1006	490	48.71
20012	667	271	40.63
20013	1049	429	40.90
20014	412	230	55.83
20015	911	376	41.27
20016	716	410	57.26
20017	690	214	31.01
20018	691	309	44.72
20019	841	421	50.06
20020	665	286	43.01
20021	786	313	39.82
20022	772	478	61.92
20023	876	404	46.12
20024	691	354	51.23
20025	721	312	43.27
20026	666	412	61.86
20027	547	256	46.80
20028	579	259	44.73
20029	908	424	46.70
20030	437	202	46.22
20031	891	476	53.42
20032	881	395	44.84
20033	593	228	38.45
20034	798	550	68.92
20035	905	388	42.87
20036	371	140	37.74
20037	298	148	49.66
20038	387	169	43.67
20039	155	60	38.71
21001	749	405	54.07
21002	670	291	43.43
21003	755	415	54.97
21004	814	410	50.37
21005	749	430	57.41
21006	713	342	47.97
21007	669	409	61.14
21008	728	388	53.30
21009	701	416	59.34
21010	717	352	49.09
21011	720	397	55.14
21012	708	371	52.40
21013	810	347	42.84
21014	800	456	57.00
21015	702	362	51.57
21016	720	377	52.36
21017	750	368	49.07
21018	791	449	56.76
21019	780	395	50.64
21020	668	352	52.69
21021	698	347	49.71
21022	679	362	53.31
21023	657	344	52.36
21024	711	362	50.91
21025	634	351	55.36
21026	796	383	48.12
21027	725	382	52.69
21028	902	451	50.00
21029	761	418	54.93
21030	704	321	45.60
21031	471	271	57.54
21032	700	363	51.86
21033	757	399	52.71
21034	786	380	48.35
21035	731	398	54.45
21036	707	400	56.58
21037	614	316	51.47
21038	751	389	51.80
21039	625	303	48.48
21040	646	331	51.24
21041	718	385	53.62
21042	774	406	52.45
21043	805	432	53.66
21044	743	359	48.32
21045	738	361	48.92
21046	745	407	54.63
21047	755	362	47.95
21048	711	350	49.23
21049	751	412	54.86
21050	684	338	49.42
21051	731	372	50.89
21052	766	396	51.70
21053	575	299	52.00
21054	669	353	52.77
22001	459	239	52.07
22002	741	354	47.77
22003	1096	495	45.16
22004	699	314	44.92
22005	812	374	46.06
22006	821	336	40.93
22007	557	270	48.47
22008	810	399	49.26
22009	749	313	41.79
22010	978	484	49.49
22011	788	295	37.44
22012	672	314	46.73
22013	832	374	44.95
22014	822	304	36.98
22015	702	300	42.74
22016	672	348	51.79
22017	885	363	41.02
22018	793	338	42.62
22019	432	184	42.59
22020	816	358	43.87
22021	918	441	48.04
22022	835	325	38.92
22023	943	479	50.80
22024	990	440	44.44
22025	830	370	44.58
23001	560	309	55.18
23002	579	279	48.19
23003	582	244	41.92
23004	632	342	54.11
23005	625	362	57.92
23006	679	402	59.20
23007	593	325	54.81
23008	717	358	49.93
23009	559	308	55.10
23010	723	412	56.98
23011	721	423	58.67
23012	551	259	47.01
23013	589	286	48.56
23014	552	234	42.39
23015	607	310	51.07
23016	555	258	46.49
23017	575	266	46.26
23018	561	262	46.70
23019	624	309	49.52
23020	568	238	41.90
23021	573	267	46.60
23022	622	299	48.07
23023	585	311	53.16
23024	605	288	47.60
23025	697	282	40.46
23026	640	324	50.63
23027	530	263	49.62
23028	617	293	47.49
23029	522	244	46.74
23030	697	404	57.96
23031	560	291	51.96
23032	637	383	60.13
23033	699	371	53.08
23034	691	333	48.19
23035	470	191	40.64
23036	557	255	45.78
23037	559	228	40.79
23038	524	247	47.14
23039	634	335	52.84
24001	749	304	40.59
24002	828	361	43.60
24003	873	346	39.63
24004	600	350	58.33
24005	461	218	47.29
24006	742	361	48.65
24007	440	195	44.32
24008	468	182	38.89
24009	782	373	47.70
24010	419	200	47.73
24011	913	417	45.67
24012	500	248	49.60
24013	485	207	42.68
24014	801	360	44.94
24015	502	221	44.02
24016	822	384	46.72
24017	654	308	47.09
24018	761	384	50.46
24019	880	409	46.48
24020	641	276	43.06
24021	436	177	40.60
24022	958	465	48.54
24023	778	321	41.26
24024	1095	456	41.64
24025	755	324	42.91
24026	888	458	51.58
24027	803	384	47.82
24028	580	279	48.10
24029	481	253	52.60
24030	412	197	47.82
24031	850	400	47.06
24032	441	202	45.80
24033	494	200	40.49
24034	749	318	42.46
24035	666	330	49.55
24036	932	432	46.35
24037	493	224	45.44
24038	558	268	48.03
24039	807	385	47.71
24040	850	374	44.00
24041	541	264	48.80
25001	678	382	56.34
25002	832	452	54.33
25003	964	388	40.25
25004	780	381	48.85
25005	846	427	50.47
25006	709	200	28.21
25007	866	420	48.50
25008	854	463	54.22
25009	881	465	52.78
25010	1001	377	37.66
25011	894	463	51.79
25012	793	387	48.80
25013	903	472	52.27
25014	765	343	44.84
25015	785	408	51.97
25016	962	337	35.03
25017	843	482	57.18
25018	934	476	50.96
25019	970	507	52.27
25020	813	363	44.65
25021	1067	507	47.52
25022	836	435	52.03
25023	842	500	59.38
25024	894	471	52.68
25025	737	330	44.78
25026	816	443	54.29
25027	923	351	38.03
25028	849	480	56.54
25029	793	368	46.41
25030	869	445	51.21
25031	1091	373	34.19
25032	784	368	46.94
26001	641	318	49.61
26002	645	277	42.95
26003	671	323	48.14
26004	597	250	41.88
26005	564	299	53.01
26006	686	284	41.40
26007	518	288	55.60
26008	435	172	39.54
26009	629	271	43.08
26010	596	326	54.70
26011	594	294	49.49
26012	687	335	48.76
26013	452	228	50.44
26014	504	245	48.61
26015	517	180	34.82
26016	487	188	38.60
26017	470	211	44.89
26018	545	258	47.34
26019	484	218	45.04
26020	592	297	50.17
26021	830	381	45.90
26022	503	190	37.77
26023	473	211	44.61
26024	609	294	48.28
26025	564	272	48.23
26026	523	224	42.83
26027	688	345	50.15
26028	673	306	45.47
26029	465	186	40.00
26030	453	252	55.63
26031	380	154	40.53
26032	666	316	47.45
26033	619	313	50.57
26034	649	371	57.16
26035	607	292	48.11
26036	574	289	50.35
26037	690	376	54.49
26038	397	164	41.31
26039	641	292	45.55
26040	443	201	45.37
26041	678	336	49.56
26042	491	250	50.92
26043	470	187	39.79
26044	409	190	46.45
26045	432	151	34.95
26046	395	181	45.82
26047	531	193	36.35
26048	549	295	53.73
26049	460	194	42.17
27001	847	291	34.36
27002	820	370	45.12
27003	592	253	42.74
27004	467	219	46.90
27005	719	261	36.30
27006	624	271	43.43
27007	916	456	49.78
27008	778	331	42.54
27009	336	125	37.20
27010	848	438	51.65
27011	724	254	35.08
27012	494	188	38.06
27013	960	511	53.23
27014	525	236	44.95
27015	699	264	37.77
27016	790	252	31.90
27017	782	374	47.83
27018	687	324	47.16
27019	722	255	35.32
27020	671	370	55.14
27021	644	243	37.73
27022	633	243	38.39
27023	626	306	48.88
27024	814	303	37.22
27025	706	308	43.63
27026	616	320	51.95
27027	910	429	47.14
27028	314	166	52.87
27029	773	304	39.33
27030	479	225	46.97
27031	633	315	49.76
27032	681	306	44.93
27033	752	306	40.69
27034	723	377	52.14
27035	716	280	39.11
27036	589	280	47.54
27037	723	363	50.21
27038	1002	478	47.70
27039	541	295	54.53
27040	909	395	43.45
27041	733	379	51.71
27042	448	196	43.75
27043	675	339	50.22
27044	753	337	44.75
27045	1019	416	40.82
27046	470	177	37.66
27047	530	292	55.09
27048	1025	464	45.27
27049	642	273	42.52
27050	718	360	50.14
28001	718	344	47.91
28002	741	332	44.80
28003	702	301	42.88
28004	560	222	39.64
28005	350	208	59.43
28006	277	173	62.45
28007	887	379	42.73
28008	546	204	37.36
28009	928	342	36.85
28010	735	387	52.65
28011	1328	612	46.08
28012	817	375	45.90
28013	672	354	52.68
28014	773	332	42.95
28015	253	124	49.01
28016	573	237	41.36
28017	745	311	41.74
28018	478	268	56.07
28019	609	303	49.75
28020	688	349	50.73
28021	611	286	46.81
28022	627	289	46.09
28023	998	421	42.18
28024	763	324	42.46
28025	905	448	49.50
28026	957	384	40.13
28027	613	312	50.90
28028	656	344	52.44
28029	683	167	24.45
28030	94	57	60.64
28031	1032	478	46.32
28032	833	355	42.62
28033	928	392	42.24
28034	1403	628	44.76
28035	964	415	43.05
28036	496	221	44.56
28037	1092	488	44.69
28038	468	185	39.53
28039	631	291	46.12
28040	994	458	46.08
28041	661	259	39.18
28042	869	395	45.45
28043	1015	496	48.87
28044	646	255	39.47
28045	819	237	28.94
28046	1161	523	45.05
29001	782	415	53.07
29002	1179	601	50.98
29003	997	477	47.84
29004	922	460	49.89
29005	806	355	44.04
29006	841	386	45.90
29007	663	358	54.00
29008	895	357	39.89
29009	727	364	50.07
29010	752	441	58.64
29011	525	244	46.48
29012	846	471	55.67
29013	884	452	51.13
29014	778	418	53.73
29015	838	469	55.97
29016	881	433	49.15
29017	732	431	58.88
29018	826	416	50.36
29019	841	437	51.96
29020	1100	529	48.09
29021	1168	555	47.52
29022	757	354	46.76
29023	752	343	45.61
29024	708	381	53.81
29025	856	444	51.87
29026	734	406	55.31
29027	683	335	49.05
29028	1038	508	48.94
29029	825	267	32.36
29030	755	435	57.62
29031	818	238	29.10
29032	803	250	31.13
29033	511	317	62.04
29034	464	239	51.51
29035	685	318	46.42
29036	675	343	50.81
29037	771	388	50.32
29038	792	309	39.02
29039	823	300	36.45
29040	851	473	55.58
29041	702	342	48.72
29042	924	462	50.00
29043	781	451	57.75
29044	1040	526	50.58
30001	803	374	46.58
30002	803	331	41.22
30003	528	259	49.05
30004	783	315	40.23
30005	713	272	38.15
30006	648	298	45.99
30007	810	358	44.20
30008	867	387	44.64
30009	715	298	41.68
30010	918	390	42.48
30011	755	328	43.44
30012	766	304	39.69
30013	719	284	39.50
30014	595	255	42.86
30015	575	310	53.91
30016	439	176	40.09
30017	789	323	40.94
30018	881	397	45.06
30019	873	375	42.96
30020	771	333	43.19
30021	629	235	37.36
30022	945	478	50.58
30023	891	390	43.77
30024	954	412	43.19
30025	1012	437	43.18
30026	538	196	36.43
30027	494	201	40.69
30028	736	355	48.23
30029	565	224	39.65
30030	399	168	42.11
30031	491	213	43.38
30032	539	261	48.42
31001	629	237	37.68
31002	515	228	44.27
31003	535	236	44.11
31004	610	344	56.39
31005	529	241	45.56
31006	477	227	47.59
31007	658	372	56.53
31008	498	168	33.73
31009	623	280	44.94
31010	570	227	39.82
31011	481	201	41.79
31012	526	208	39.54
31013	645	271	42.02
31014	527	210	39.85
31015	523	194	37.09
31016	652	329	50.46
31017	578	203	35.12
31018	555	218	39.28
31019	475	202	42.53
31020	514	223	43.39
31021	540	244	45.19
31022	533	219	41.09
31023	532	217	40.79
31024	564	257	45.57
31025	560	212	37.86
31026	561	264	47.06
31027	637	224	35.16
31028	575	226	39.30
31029	590	280	47.46
31030	470	179	38.09
31031	508	250	49.21
31032	521	210	40.31
31033	526	209	39.73
31034	575	223	38.78
31035	617	261	42.30
31036	534	234	43.82
31037	517	219	42.36
31038	575	273	47.48
31039	609	266	43.68
31040	635	271	42.68
31041	616	241	39.12
32001	1001	403	40.26
32002	802	333	41.52
32003	812	504	62.07
32004	756	347	45.90
32005	765	371	48.50
32006	817	347	42.47
32007	809	321	39.68
32008	945	357	37.78
32009	814	364	44.72
32010	882	303	34.35
32011	685	454	66.28
32012	656	386	58.84
32013	866	336	38.80
32014	775	451	58.19
32015	757	316	41.74
32016	719	370	51.46
32017	777	476	61.26
32018	712	264	37.08
32019	786	370	47.07
32020	775	492	63.48
32021	763	372	48.75
32022	961	577	60.04
32023	751	322	42.88
32024	673	196	29.12
32025	768	310	40.36
32026	820	458	55.85
32027	745	282	37.85
32028	826	454	54.96
32029	749	434	57.94
32030	754	238	31.56
32031	796	366	45.98
32032	768	340	44.27
32033	809	343	42.40
32034	818	361	44.13
32035	767	318	41.46
32036	797	387	48.56
32037	817	327	40.02
32038	745	314	42.15
32039	807	281	34.82
32040	781	389	49.81
32041	792	323	40.78
32042	767	326	42.50
32043	721	419	58.11
33001	888	478	53.83
33002	1118	556	49.73
33003	969	558	57.59
33004	1037	534	51.49
33005	826	357	43.22
33006	803	433	53.92
33007	976	470	48.16
33008	956	565	59.10
33009	892	446	50.00
33010	804	383	47.64
33011	888	488	54.95
33012	899	468	52.06
33013	800	488	61.00
33014	505	228	45.15
33015	955	538	56.34
33016	1160	607	52.33
33017	948	490	51.69
33018	1131	552	48.81
33019	964	456	47.30
33020	934	526	56.32
33021	876	460	52.51
33022	817	470	57.53
33023	827	458	55.38
33024	942	570	60.51
33025	1019	507	49.75
33026	679	369	54.34
33027	911	438	48.08
33028	777	445	57.27
34001	747	425	56.89
34002	693	323	46.61
34003	815	413	50.67
34004	711	327	45.99
34005	699	323	46.21
34006	784	438	55.87
34007	732	412	56.28
34008	701	345	49.22
34009	814	317	38.94
34010	719	387	53.82
34011	818	341	41.69
34012	793	421	53.09
34013	747	399	53.41
34014	756	333	44.05
34015	826	330	39.95
34016	785	315	40.13
34017	899	471	52.39
34018	778	323	41.52
34019	875	466	53.26
34020	769	450	58.52
34021	774	461	59.56
34022	675	365	54.07
34023	643	300	46.66
34024	736	371	50.41
34025	785	430	54.78
34026	841	407	48.39
34027	733	335	45.70
34028	694	304	43.80
34029	673	316	46.95
34030	608	363	59.70
34031	815	343	42.09
34032	781	377	48.27
34033	747	327	43.78
34034	729	431	59.12
34035	845	423	50.06
34036	654	348	53.21
34037	720	262	36.39
34038	721	235	32.59
34039	770	312	40.52
34040	804	425	52.86
34041	647	281	43.43
34042	667	376	56.37
34043	598	363	60.70
34044	715	389	54.41
34045	765	409	53.46
34046	475	257	54.11
34047	802	371	46.26
34048	723	409	56.57
34049	917	454	49.51
34050	726	327	45.04
34051	693	385	55.56
34052	504	311	61.71
34053	671	301	44.86
35001	770	361	46.88
35002	730	414	56.71
35003	778	400	51.41
35004	735	358	48.71
35005	704	368	52.27
35006	775	348	44.90
35007	723	442	61.13
35008	746	434	58.18
35009	774	384	49.61
35010	871	572	65.67
35011	847	417	49.23
35012	731	294	40.22
35013	755	288	38.15
35014	753	342	45.42
35015	903	453	50.17
35016	709	300	42.31
35017	793	423	53.34
35018	714	348	48.74
35019	696	266	38.22
35020	754	342	45.36
35021	802	378	47.13
35022	884	419	47.40
35023	772	402	52.07
35024	715	367	51.33
35025	796	503	63.19
35026	737	320	43.42
35027	725	352	48.55
35028	778	377	48.46
35029	850	342	40.24
35030	859	391	45.52
35031	757	412	54.43
36001	769	329	42.78
36002	749	327	43.66
36003	627	294	46.89
36004	818	349	42.67
36005	806	363	45.04
36006	742	288	38.81
36007	753	321	42.63
36008	666	293	43.99
36009	765	313	40.92
36010	842	331	39.31
36011	655	257	39.24
36012	696	248	35.63
36013	630	248	39.37
36014	739	296	40.05
36015	769	330	42.91
36016	759	292	38.47
36017	767	338	44.07
36018	733	279	38.06
36019	889	383	43.08
36020	767	281	36.64
36021	787	329	41.80
36022	732	284	38.80
36023	739	309	41.81
36024	823	297	36.09
36025	782	346	44.25
36026	715	229	32.03
36027	679	289	42.56
36028	755	254	33.64
36029	850	336	39.53
36030	773	295	38.16
37001	796	340	42.71
37002	666	237	35.59
37003	744	302	40.59
37004	716	316	44.13
37005	804	399	49.63
37006	797	381	47.80
37007	691	283	40.96
37008	725	294	40.55
37009	887	398	44.87
37010	843	408	48.40
37011	763	288	37.75
37012	735	302	41.09
37013	682	274	40.18
37014	848	365	43.04
37015	837	407	48.63
37016	819	383	46.76
37017	758	352	46.44
37018	784	389	49.62
37019	836	320	38.28
37020	780	317	40.64
37021	755	313	41.46
37022	838	333	39.74
37023	755	386	51.13
37024	812	380	46.80
37025	763	363	47.58
37026	824	471	57.16
37027	830	347	41.81
37028	656	299	45.58
37029	837	389	46.48
37030	859	386	44.94
37031	825	415	50.30
37032	760	329	43.29
37033	873	400	45.82
37034	804	375	46.64
37035	792	391	49.37
37036	835	363	43.47
37037	905	428	47.29
37038	828	448	54.11
37039	807	370	45.85
37040	799	415	51.94
37041	725	367	50.62
38001	689	265	38.46
38002	739	249	33.69
38003	816	291	35.66
38004	718	277	38.58
38005	759	261	34.39
38006	799	260	32.54
38007	780	245	31.41
38008	754	247	32.76
38009	817	287	35.13
38010	679	251	36.97
38011	672	266	39.58
38012	753	231	30.68
38013	828	284	34.30
38014	800	304	38.00
38015	686	294	42.86
38016	752	262	34.84
38017	833	291	34.93
38018	781	271	34.70
38019	810	272	33.58
38020	794	271	34.13
38021	739	236	31.94
38022	703	272	38.69
38023	776	323	41.62
38024	777	281	36.16
38025	656	236	35.98
38026	765	278	36.34
38027	786	274	34.86
38028	843	295	34.99
38029	774	299	38.63
38030	810	264	32.59
38031	687	305	44.40
38032	784	272	34.69
38033	739	285	38.57
38034	740	316	42.70
38035	768	347	45.18
38036	712	269	37.78
38037	734	302	41.14
38038	736	246	33.42
38039	793	332	41.87
38040	731	292	39.95
38041	650	293	45.08
39001	637	300	47.10
39002	686	315	45.92
39003	732	371	50.68
39004	635	278	43.78
39005	732	342	46.72
39006	796	341	42.84
39007	628	304	48.41
39008	852	429	50.35
39009	757	338	44.65
39010	340	189	55.59
39011	697	328	47.06
39012	1002	456	45.51
39013	758	290	38.26
39014	690	277	40.14
39015	799	338	42.30
39016	761	270	35.48
39017	738	371	50.27
39018	769	353	45.90
39019	720	328	45.56
39020	833	337	40.46
39021	694	243	35.01
39022	701	288	41.08
39023	711	317	44.59
39024	823	369	44.84
39025	769	298	38.75
39026	701	291	41.51
39027	112	66	58.93
39028	793	446	56.24
39029	476	192	40.34
39030	887	437	49.27
39031	756	321	42.46
39032	761	261	34.30
39033	907	363	40.02
39034	860	381	44.30
39035	729	331	45.40
39036	311	110	35.37
39037	617	334	54.13
39038	353	188	53.26
39039	435	206	47.36
39040	650	276	42.46
39041	731	333	45.55
39042	664	357	53.77
39043	714	309	43.28
39044	538	256	47.58
39045	645	312	48.37
40001	773	297	38.42
40002	759	310	40.84
40003	847	463	54.66
40004	540	204	37.78
40005	792	376	47.47
40006	839	481	57.33
40007	685	404	58.98
40008	900	516	57.33
40009	682	289	42.38
40010	935	372	39.79
40011	724	358	49.45
40012	561	290	51.69
40013	952	604	63.45
40014	801	308	38.45
40015	817	318	38.92
40016	862	495	57.42
40017	678	321	47.35
40018	789	312	39.54
40019	1016	455	44.78
40020	901	366	40.62
40021	807	464	57.50
40022	731	377	51.57
40023	874	483	55.26
40024	834	291	34.89
40025	819	498	60.81
40026	723	436	60.30
40027	1022	547	53.52
40028	785	469	59.75
40029	738	340	46.07
40030	662	314	47.43
40031	753	437	58.03
40032	786	417	53.05
40033	665	408	61.35
40034	751	285	37.95
40035	745	262	35.17
40036	645	343	53.18
40037	835	400	47.90
40038	838	489	58.35
40039	319	114	35.74
41001	682	256	37.54
41002	744	298	40.05
41003	700	270	38.57
41004	703	330	46.94
41005	866	337	38.91
41006	778	416	53.47
41007	765	320	41.83
41008	707	260	36.78
41009	783	333	42.53
41010	716	330	46.09
41011	820	318	38.78
41012	846	295	34.87
41013	849	292	34.39
41014	761	387	50.85
41015	901	375	41.62
41016	727	260	35.76
41017	736	268	36.41
41018	678	268	39.53
41019	763	362	47.44
41020	710	216	30.42
41021	763	284	37.22
41022	767	308	40.16
41023	856	246	28.74
41024	766	247	32.25
41025	940	196	20.85
41026	686	307	44.75
41027	806	212	26.30
41028	996	319	32.03
41029	798	198	24.81
41030	768	294	38.28
41031	782	305	39.00
41032	613	242	39.48
41033	727	277	38.10
41034	665	235	35.34
41035	834	331	39.69
41036	700	264	37.71
41037	821	315	38.37
41038	736	254	34.51
41039	757	333	43.99
41040	762	293	38.45
41041	768	266	34.64
41042	730	275	37.67
41043	786	306	38.93
41044	751	299	39.81
41045	727	263	36.18
41046	730	331	45.34
41047	754	317	42.04
42001	755	306	40.53
42002	937	304	32.44
42003	839	365	43.50
42004	1268	473	37.30
42005	725	198	27.31
42006	733	371	50.61
42007	925	338	36.54
42008	740	317	42.84
42009	1032	376	36.43
42010	838	372	44.39
42011	587	188	32.03
42012	663	220	33.18
42013	664	315	47.44
42014	922	278	30.15
42015	760	209	27.50
42016	834	323	38.73
42017	986	321	32.56
42018	921	300	32.57
42019	1021	325	31.83
42020	832	259	31.13
42021	754	272	36.07
42022	491	165	33.60
42023	844	247	29.27
42024	801	294	36.70
42025	927	293	31.61
42026	910	323	35.49
42027	547	274	50.09
42028	879	397	45.16
42029	833	272	32.65
42030	623	233	37.40
42031	884	318	35.97
42032	888	263	29.62
42033	876	424	48.40
42034	765	236	30.85
42035	1110	463	41.71
42036	1303	423	32.46
42037	638	184	28.84
42038	773	243	31.44
42039	913	295	32.31
42040	1071	356	33.24
42041	826	290	35.11
42042	1066	409	38.37
43001	439	184	41.91
43002	772	299	38.73
43003	798	302	37.84
43004	981	314	32.01
43005	668	251	37.57
43006	601	192	31.95
43007	514	239	46.50
43008	631	252	39.94
43009	865	355	41.04
43010	900	348	38.67
43011	719	235	32.68
43012	497	201	40.44
43013	736	357	48.51
43014	766	300	39.16
43015	820	320	39.02
43016	925	335	36.22
43017	622	223	35.85
43018	841	307	36.50
43019	813	354	43.54
43020	829	374	45.11
43021	844	344	40.76
43022	530	202	38.11
43023	537	205	38.18
43024	671	217	32.34
43025	596	288	48.32
43026	492	231	46.95
43027	685	304	44.38
43028	1021	400	39.18
43029	749	291	38.85
43030	1013	444	43.83
43031	840	364	43.33
43032	789	370	46.89
43033	831	307	36.94
43034	531	261	49.15
43035	903	317	35.11
43036	439	174	39.64
43037	900	408	45.33
43038	724	225	31.08
43039	780	388	49.74
43040	606	256	42.24
43041	934	435	46.57
43042	743	270	36.34
43043	837	308	36.80
43044	745	304	40.81
43045	464	200	43.10
43046	445	171	38.43
44001	1164	618	53.09
44002	836	348	41.63
44003	478	270	56.49
44004	744	385	51.75
44005	807	419	51.92
44006	944	478	50.64
44007	579	271	46.80
44008	979	449	45.86
44009	751	271	36.09
44010	836	340	40.67
44011	825	343	41.58
44012	787	401	50.95
44013	701	242	34.52
44014	733	311	42.43
44015	751	373	49.67
44016	850	403	47.41
44017	951	525	55.21
44018	900	340	37.78
44019	871	486	55.80
44020	838	378	45.11
44021	879	467	53.13
44022	825	434	52.61
44023	751	340	45.27
44024	616	278	45.13
44025	783	360	45.98
44026	866	450	51.96
44027	857	388	45.27
44028	793	447	56.37
44029	919	387	42.11
44030	876	392	44.75
44031	765	353	46.14
44032	904	396	43.81
44033	732	464	63.39
44034	851	404	47.47
44035	897	452	50.39
44036	804	397	49.38
44037	839	442	52.68
44038	838	331	39.50
44039	773	329	42.56
44040	750	348	46.40
44041	948	491	51.79
45001	527	301	57.12
45002	624	348	55.77
45003	614	337	54.89
45004	795	421	52.96
45005	738	337	45.66
45006	832	411	49.40
45007	963	460	47.77
45008	774	342	44.19
45009	810	361	44.57
45010	815	355	43.56
45011	634	288	45.43
45012	726	306	42.15
45013	615	320	52.03
45014	1008	442	43.85
45015	848	436	51.42
45016	647	280	43.28
45017	813	323	39.73
