Precinct	Register Voters	Ballots Cast	Turnout %
04025	846	744	87.94
04026	834	626	75.06
04027	928	738	79.53
04028	714	581	81.37
04029	884	639	72.29
04030	1211	879	72.58
04031	700	602	86.00
04032	931	672	72.18
04033	879	683	77.70
04034	758	572	75.46
04035	988	731	73.99
04036	901	683	75.80
04037	1212	1041	85.89
04038	793	629	79.32
05001	845	570	67.46
05002	811	518	63.87
05003	772	658	85.23
05004	925	732	79.14
05005	810	587	72.47
05006	763	513	67.23
05007	701	581	82.88
05008	724	632	87.29
05009	854	691	80.91
05010	789	550	69.71
05011	780	629	80.64
05012	828	491	59.30
05013	787	525	66.71
05014	628	468	74.52
05015	734	588	80.11
05016	914	628	68.71
05017	831	570	68.59
05018	680	569	83.68
05019	706	586	83.00
05020	787	658	83.61
05021	776	644	82.99
05022	726	648	89.26
05023	1213	1049	86.48
05024	830	670	80.72
05025	766	543	70.89
05026	812	634	78.08
05027	785	871	110.96
05028	796	609	76.51
05029	926	658	71.06
05030	800	502	62.75
05031	722	506	70.08
05032	780	624	80.00
05033	845	624	73.85
05034	869	783	90.10
05035	739	619	83.76
05036	705	403	57.16
05037	737	623	84.53
05038	823	599	72.78
05039	624	506	81.09
05040	634	477	75.24
05041	354	299	84.46
06001	702	520	74.07
06002	704	518	73.58
06003	708	521	73.59
06004	673	449	66.72
06005	741	410	55.33
06006	685	475	69.34
06007	751	515	68.58
06008	687	508	73.94
06009	860	589	68.49
06010	681	401	58.88
06011	786	493	62.72
06012	807	467	57.87
06013	599	396	66.11
06014	792	517	65.28
06015	965	545	56.48
06016	697	495	71.02
06017	742	453	61.05
06018	693	436	62.91
06019	729	495	67.90
06020	705	388	55.04
06021	634	367	57.89
06022	686	404	58.89
06023	686	366	53.35
06024	582	322	55.33
06025	639	348	54.46
06026	781	466	59.67
06027	681	371	54.48
06028	675	331	49.04
06029	685	508	74.16
06030	783	497	63.47
06031	684	489	71.49
06032	714	485	67.93
06033	715	512	71.61
06034	727	531	73.04
06035	669	461	68.91
06036	688	524	76.16
06037	672	481	71.58
06038	710	509	71.69
06039	788	492	62.44
06040	679	449	66.13
06041	735	508	69.12
06042	810	563	69.51
06043	694	463	66.71
06044	815	568	69.69
06045	742	567	76.42
06046	553	364	65.82
06047	619	430	69.47
06048	772	517	66.97
07001	763	502	65.79
07002	898	546	60.80
07003	637	463	72.68
07004	684	455	66.52
07005	716	441	61.59
07006	784	632	80.61
07007	816	550	67.40
07008	700	418	59.71
07009	1067	798	74.79
07010	717	513	71.55
07011	882	609	69.05
07012	797	521	65.37
07013	529	330	62.38
07014	842	555	65.91
07015	710	484	68.17
07016	796	461	57.91
07017	674	444	65.88
07018	770	488	63.38
07019	733	473	64.53
07020	680	395	58.09
07021	728	434	59.62
07022	749	447	59.68
07023	650	456	70.15
07024	735	441	60.00
07025	827	487	58.89
07026	567	380	67.02
07027	652	412	63.19
07028	637	391	61.38
07029	661	416	62.93
07030	787	426	54.13
07031	572	331	57.87
07032	785	602	76.69
07033	779	551	70.73
07034	790	532	67.34
07035	804	492	61.19
07036	786	561	71.37
07037	725	503	69.38
07038	696	451	64.80
07039	679	429	63.18
07040	662	433	65.41
07041	737	469	63.64
07042	685	447	65.26
07043	720	478	66.39
07044	732	447	61.07
07045	837	538	64.28
07046	289	202	69.90
08001	705	427	60.57
08002	857	515	60.09
08003	686	494	72.01
08004	656	505	76.98
08005	682	496	72.73
08006	779	494	63.41
08007	767	562	73.27
08008	651	445	68.36
08009	469	335	71.43
08010	724	557	76.93
08011	652	455	69.79
08012	619	449	72.54
08013	892	582	65.25
08014	752	491	65.29
08015	731	509	69.63
08016	296	188	63.51
08017	545	398	73.03
08018	976	569	58.30
08019	753	504	66.93
08020	760	523	68.82
08021	941	660	70.14
08022	662	456	68.88
08023	700	449	64.14
08024	393	303	77.10
08025	771	520	67.44
08026	792	526	66.41
08027	718	517	72.01
08028	732	511	69.81
08029	868	578	66.59
08030	796	552	69.35
08031	597	392	65.66
08032	578	417	72.15
08033	717	492	68.62
08034	675	444	65.78
08035	709	496	69.96
08036	743	520	69.99
08037	510	389	76.27
08038	542	332	61.25
08039	739	509	68.88
08040	565	392	69.38
08041	741	544	73.41
08042	898	674	75.06
08043	440	285	64.77
08044	526	347	65.97
08045	805	549	68.20
08046	600	424	70.67
08047	629	415	65.98
08048	736	495	67.26
08049	682	454	66.57
08050	697	492	70.59
08051	704	530	75.28
08052	853	610	71.51
08053	397	278	70.03
08054	740	497	67.16
08055	534	386	72.28
08056	710	511	71.97
09001	785	502	63.95
09002	683	452	66.18
09003	823	500	60.75
09004	626	401	64.06
09005	689	425	61.68
09006	708	472	66.67
09007	687	397	57.79
09008	872	549	62.96
09009	765	539	70.46
09010	689	413	59.94
09011	639	397	62.13
09012	746	532	71.31
09013	715	489	68.39
09014	793	569	71.75
09015	1066	623	58.44
09016	676	422	62.43
09017	695	462	66.47
09018	649	367	56.55
09019	700	455	65.00
09020	744	484	65.05
09021	694	441	63.54
09022	682	493	72.29
09023	729	509	69.82
09024	690	473	68.55
09025	698	481	68.91
09026	1015	679	66.90
09027	710	466	65.63
09028	687	367	53.42
09029	751	516	68.71
09030	665	420	63.16
09031	735	413	56.19
09032	698	473	67.77
09033	719	417	58.00
09034	763	454	59.50
09035	651	454	69.74
09036	715	443	61.96
09037	843	608	72.12
09038	739	495	66.98
09039	758	512	67.55
09040	773	493	63.78
09041	619	402	64.94
09042	698	466	66.76
09043	855	515	60.23
09044	597	402	67.34
09045	687	454	66.08
09046	786	523	66.54
09047	712	498	69.94
09048	726	507	69.83
09049	724	504	69.61
09050	811	587	72.38
09051	648	462	71.30
10001	683	457	66.91
10002	700	456	65.14
10003	772	466	60.36
10004	814	470	57.74
10005	671	408	60.80
10006	677	428	63.22
10007	639	373	58.37
10008	651	411	63.13
10009	721	461	63.94
10010	731	502	68.67
10011	1012	608	60.08
10012	552	353	63.95
10013	895	549	61.34
10014	955	628	65.76
10015	1356	910	67.11
10016	678	392	57.82
10017	909	612	67.33
10018	645	345	53.49
10019	786	518	65.90
10020	792	507	64.02
10021	859	505	58.79
10022	566	312	55.12
10023	741	461	62.21
10024	715	499	69.79
10025	275	165	60.00
10026	818	414	50.61
10027	1045	545	52.15
10028	885	561	63.39
10029	759	466	61.40
10030	836	480	57.42
10031	739	386	52.23
10032	793	479	60.40
10033	624	365	58.49
10034	697	378	54.23
10035	776	517	66.62
10036	202	117	57.92
11001	874	584	66.82
11002	1040	90	8.65
11003	717	519	72.38
11004	817	520	63.65
11005	1153	730	63.31
11006	1030	802	77.86
11007	1130	961	85.04
11008	882	540	61.22
11009	879	496	56.43
11010	945	530	56.08
11011	915	604	66.01
11012	1043	729	69.89
11013	1018	672	66.01
11014	587	364	62.01
11015	397	230	57.93
11016	735	440	59.86
11017	883	646	73.16
11018	813	477	58.67
11019	1040	714	68.65
11020	614	391	63.68
11021	914	677	74.07
11022	1075	699	65.02
11023	436	322	73.85
11024	781	602	77.08
11025	816	628	76.96
11026	894	634	70.92
11027	487	245	50.31
11028	474	271	57.17
11029	860	631	73.37
11030	642	333	51.87
11031	780	546	70.00
11032	377	278	73.74
11033	825	656	79.52
11034	312	229	73.40
11035	243	173	71.19
11036	468	267	57.05
11037	364	208	57.14
11038	422	274	64.93
12001	745	516	69.26
12002	756	428	56.61
12003	880	626	71.14
12004	770	515	66.88
12005	795	461	57.99
12006	909	521	57.32
12007	919	518	56.37
12008	906	530	58.50
12009	728	447	61.40
12010	964	576	59.75
12011	868	527	60.71
12012	899	539	59.96
12013	923	545	59.05
12014	920	483	52.50
12015	887	493	55.58
12016	906	510	56.29
12017	954	575	60.27
12018	899	468	52.06
12019	822	507	61.68
12020	999	621	62.16
12021	858	549	63.99
12022	993	497	50.05
12023	803	520	64.76
13001	472	366	77.54
13002	462	362	78.35
13003	501	358	71.46
13004	611	469	76.76
13005	696	513	73.71
13006	495	401	81.01
13007	520	364	70.00
13008	443	347	78.33
13009	631	453	71.79
13010	484	369	76.24
13011	583	445	76.33
13012	602	395	65.61
13013	527	416	78.94
13014	601	441	73.38
13015	858	651	75.87
13016	448	334	74.55
13017	555	407	73.33
13018	493	364	73.83
13019	754	548	72.68
13020	384	284	73.96
13021	618	481	77.83
13022	600	457	76.17
13023	506	374	73.91
13024	544	410	75.37
13025	629	453	72.02
13026	630	449	71.27
13027	544	397	72.98
13028	490	343	70.00
13029	477	383	80.29
13030	434	342	78.80
13031	656	459	69.97
13032	513	367	71.54
13033	504	393	77.98
13034	617	490	79.42
13035	486	380	78.19
13036	378	273	72.22
13037	645	484	75.04
13038	485	374	77.11
13039	558	437	78.32
13040	469	347	73.99
13041	661	508	76.85
13042	561	411	73.26
13043	602	442	73.42
13044	657	470	71.54
13045	654	476	72.78
13046	735	545	74.15
13047	685	521	76.06
13048	482	385	79.88
14001	692	522	75.43
14002	925	635	68.65
14003	778	550	70.69
14004	634	463	73.03
14005	1030	707	68.64
14006	360	254	70.56
14007	903	592	65.56
14008	867	583	67.24
14009	772	551	71.37
14010	548	337	61.50
14011	424	304	71.70
14012	724	509	70.30
14013	575	399	69.39
14014	679	481	70.84
14015	776	564	72.68
14016	602	360	59.80
14017	619	411	66.40
14018	291	195	67.01
14019	672	483	71.88
14020	555	348	62.70
14021	686	462	67.35
14022	927	626	67.53
14023	569	380	66.78
14024	727	547	75.24
14025	489	310	63.39
14026	561	370	65.95
14027	714	500	70.03
14028	582	386	66.32
14029	598	432	72.24
14030	440	285	64.77
14031	392	280	71.43
15001	857	491	57.29
15002	642	347	54.05
15003	662	355	53.63
15004	879	483	54.95
15005	910	478	52.53
15006	923	534	57.85
15007	751	406	54.06
15008	784	432	55.10
15009	1024	617	60.25
15010	1022	673	65.85
15011	970	586	60.41
15012	897	574	63.99
15013	872	478	54.82
15014	867	449	51.79
15015	817	447	54.71
15016	882	532	60.32
15017	660	379	57.42
15018	727	393	54.06
15019	825	435	52.73
15020	736	332	45.11
15021	616	326	52.92
15022	753	428	56.84
15023	783	420	53.64
15024	726	408	56.20
16001	889	554	62.32
16002	808	461	57.05
16003	695	395	56.83
16004	745	429	57.58
16005	722	366	50.69
16006	736	422	57.34
16007	729	413	56.65
16008	619	339	54.77
16009	776	468	60.31
16010	739	415	56.16
16011	767	446	58.15
16012	747	386	51.67
16013	806	502	62.28
16014	693	411	59.31
16015	794	456	57.43
16016	708	419	59.18
16017	866	524	60.51
16018	733	457	62.35
16019	729	413	56.65
16020	694	382	55.04
16021	708	386	54.52
16022	787	417	52.99
16023	866	484	55.89
16024	452	266	58.85
16025	747	473	63.32
16026	677	386	57.02
16027	673	420	62.41
16028	743	402	54.10
16029	774	418	54.01
16030	686	405	59.04
16031	720	434	60.28
16032	833	513	61.58
16033	722	408	56.51
16034	660	401	60.76
16035	882	522	59.18
16036	610	331	54.26
17001	716	455	63.55
17002	795	475	59.75
17003	795	517	65.03
17004	872	635	72.82
17005	676	400	59.17
17006	814	474	58.23
17007	795	459	57.74
17008	809	486	60.07
17009	581	385	66.27
17010	932	632	67.81
17011	681	429	63.00
17012	988	664	67.21
17013	733	463	63.17
17014	810	535	66.05
17015	862	573	66.47
17016	790	499	63.16
17017	817	462	56.55
17018	733	492	67.12
17019	632	340	53.80
17020	819	564	68.86
17021	768	523	68.10
17022	745	444	59.60
17023	596	330	55.37
17024	783	544	69.48
17025	716	397	55.45
17026	883	570	64.55
17027	787	484	61.50
17028	681	408	59.91
17029	731	493	67.44
17030	698	438	62.75
17031	663	352	53.09
17032	741	432	58.30
17033	690	366	53.04
17034	696	381	54.74
17035	712	421	59.13
17036	751	497	66.18
17037	706	421	59.63
17038	890	540	60.67
17039	712	493	69.24
17040	730	476	65.21
17041	775	545	70.32
18001	657	453	68.95
18002	753	486	64.54
18003	618	424	68.61
18004	679	488	71.87
18005	576	362	62.85
18006	582	433	74.40
18007	745	517	69.40
18008	656	470	71.65
18009	609	451	74.06
18010	771	572	74.19
18011	628	407	64.81
18012	633	463	73.14
18013	718	506	70.47
18014	691	478	69.18
18015	808	561	69.43
18016	658	444	67.48
18017	695	488	70.22
18018	622	385	61.90
18019	672	462	68.75
18020	586	405	69.11
18021	746	560	75.07
18022	703	509	72.40
18023	687	458	66.67
18024	713	480	67.32
18025	704	527	74.86
18026	702	531	75.64
18027	622	395	63.50
18028	632	471	74.53
18029	729	512	70.23
18030	786	559	71.12
18031	679	494	72.75
18032	703	491	69.84
18033	589	380	64.52
18034	704	534	75.85
18035	670	497	74.18
18036	712	509	71.49
18037	721	507	70.32
18038	648	426	65.74
18039	689	430	62.41
18040	726	555	76.45
18041	709	530	74.75
18042	698	456	65.33
18043	587	395	67.29
18044	652	432	66.26
18045	738	486	65.85
18046	744	526	70.70
18047	604	400	66.23
18048	604	396	65.56
18049	581	339	58.35
18050	653	406	62.17
19001	578	463	80.10
19002	791	645	81.54
19003	522	409	78.35
19004	730	590	80.82
19005	637	536	84.14
19006	666	531	79.73
19007	597	488	81.74
19008	755	590	78.15
19009	471	405	85.99
19010	737	602	81.68
19011	674	533	79.08
19012	565	452	80.00
19013	732	602	82.24
19014	746	580	77.75
19015	888	692	77.93
19016	676	542	80.18
19017	568	479	84.33
19018	558	460	82.44
19019	767	638	83.18
19020	626	437	69.81
19021	725	551	76.00
19022	637	536	84.14
19023	639	517	80.91
19024	474	388	81.86
19025	588	491	83.50
19026	636	539	84.75
19027	622	488	78.46
19028	746	579	77.61
19029	737	558	75.71
19030	622	485	77.97
19031	523	465	88.91
19032	576	458	79.51
19033	677	536	79.17
19034	568	481	84.68
19035	549	457	83.24
19036	919	724	78.78
19037	593	482	81.28
19038	576	462	80.21
19039	320	228	71.25
19040	668	545	81.59
19041	634	508	80.13
19042	484	396	81.82
19043	917	706	76.99
19044	740	591	79.86
19045	619	506	81.74
19046	665	530	79.70
19047	871	716	82.20
19048	904	661	73.12
19049	754	598	79.31
19050	553	442	79.93
19051	696	564	81.03
19052	788	607	77.03
19053	588	484	82.31
19054	549	435	79.23
19055	600	473	78.83
19056	611	537	87.89
19057	530	424	80.00
20001	727	546	75.10
20002	455	237	52.09
20003	697	425	60.98
20004	529	271	51.23
20005	920	547	59.46
20006	508	285	56.10
20007	910	560	61.54
20008	720	479	66.53
20009	845	671	79.41
20010	689	440	63.86
20011	939	664	70.71
20012	633	439	69.35
20013	1014	639	63.02
20014	381	284	74.54
20015	986	543	55.07
20016	743	552	74.29
20017	673	343	50.97
20018	674	432	64.09
20019	837	552	65.95
20020	722	457	63.30
20021	761	451	59.26
20022	778	500	64.27
20023	823	619	75.21
20024	673	516	76.67
20025	728	426	58.52
20026	705	535	75.89
20027	504	312	61.90
20028	567	325	57.32
20029	912	595	65.24
20030	445	265	59.55
20031	868	620	71.43
20032	889	533	59.96
20033	559	364	65.12
20034	888	765	86.15
20035	895	542	60.56
20036	362	199	54.97
20037	297	188	63.30
20038	385	222	57.66
20039	100	69	69.00
21001	762	477	62.60
21002	658	412	62.61
21003	779	511	65.60
21004	840	511	60.83
21005	757	533	70.41
21006	674	448	66.47
21007	683	488	71.45
21008	753	531	70.52
21009	726	509	70.11
21010	716	463	64.66
21011	713	472	66.20
21012	702	469	66.81
21013	828	509	61.47
21014	828	552	66.67
21015	720	465	64.58
21016	724	452	62.43
21017	745	466	62.55
21018	817	536	65.61
21019	777	505	64.99
21020	682	482	70.67
21021	693	407	58.73
21022	693	463	66.81
21023	659	446	67.68
21024	715	468	65.45
21025	642	436	67.91
21026	815	542	66.50
21027	728	469	64.42
21028	887	625	70.46
21029	762	540	70.87
21030	682	434	63.64
21031	460	333	72.39
21032	711	474	66.67
21033	729	487	66.80
21034	778	523	67.22
21035	738	495	67.07
21036	718	504	70.19
21037	586	429	73.21
21038	741	521	70.31
21039	604	422	69.87
21040	667	444	66.57
21041	720	460	63.89
21042	786	535	68.07
21043	810	503	62.10
21044	757	476	62.88
21045	722	446	61.77
21046	787	547	69.50
21047	743	497	66.89
21048	726	468	64.46
21049	755	535	70.86
21050	670	411	61.34
21051	724	458	63.26
21052	774	511	66.02
21053	586	384	65.53
21054	678	439	64.75
22001	462	292	63.20
22002	787	562	71.41
22003	1162	680	58.52
22004	726	408	56.20
22005	855	505	59.06
22006	854	481	56.32
22007	588	362	61.56
22008	843	618	73.31
22009	776	454	58.51
22010	1021	684	66.99
22011	828	447	53.99
22012	656	429	65.40
22013	884	485	54.86
22014	879	425	48.35
22015	729	425	58.30
22016	698	424	60.74
22017	932	519	55.69
22018	845	477	56.45
22019	467	288	61.67
22020	837	462	55.20
22021	964	565	58.61
22022	887	444	50.06
22023	939	616	65.60
22024	1023	571	55.82
22025	867	492	56.75
23001	571	451	78.98
23002	610	472	77.38
23003	604	437	72.35
23004	657	501	76.26
23005	678	491	72.42
23006	724	529	73.07
23007	642	457	71.18
23008	747	544	72.82
23009	611	418	68.41
23010	774	554	71.58
23011	762	546	71.65
23012	581	440	75.73
23013	652	415	63.65
23014	552	412	74.64
23015	644	434	67.39
23016	564	422	74.82
23017	625	356	56.96
23018	586	413	70.48
23019	661	420	63.54
23020	596	347	58.22
23021	595	454	76.30
23022	655	459	70.08
23023	588	446	75.85
23024	625	406	64.96
23025	750	481	64.13
23026	677	476	70.31
23027	543	409	75.32
23028	627	453	72.25
23029	536	375	69.96
23030	737	536	72.73
23031	592	393	66.39
23032	679	470	69.22
23033	759	507	66.80
23034	724	465	64.23
23035	492	371	75.41
23036	575	438	76.17
23037	558	415	74.37
23038	547	407	74.41
23039	669	463	69.21
24001	757	424	56.01
24002	890	479	53.82
24003	930	524	56.34
24004	596	386	64.77
24005	494	307	62.15
24006	786	452	57.51
24007	485	281	57.94
24008	463	227	49.03
24009	818	495	60.51
24010	443	226	51.02
24011	984	566	57.52
24012	540	308	57.04
24013	540	306	56.67
24014	839	481	57.33
24015	524	309	58.97
24016	875	513	58.63
24017	629	388	61.69
24018	748	462	61.76
24019	860	550	63.95
24020	625	405	64.80
24021	446	251	56.28
24022	1004	645	64.24
24023	850	483	56.82
24024	1130	651	57.61
24025	777	360	46.33
24026	906	609	67.22
24027	807	486	60.22
24028	598	347	58.03
24029	509	309	60.71
24030	392	264	67.35
24031	893	524	58.68
24032	419	279	66.59
24033	506	290	57.31
24034	797	448	56.21
24035	699	450	64.38
24036	955	557	58.32
24037	514	301	58.56
24038	568	357	62.85
24039	874	525	60.07
24040	836	528	63.16
24041	531	332	62.52
25001	732	485	66.26
25002	857	565	65.93
25003	1002	794	79.24
25004	801	580	72.41
25005	893	592	66.29
25006	711	229	32.21
25007	905	560	61.88
25008	916	625	68.23
25009	945	616	65.19
25010	1073	908	84.62
25011	958	580	60.54
25012	825	526	63.76
25013	960	636	66.25
25014	833	436	52.34
25015	814	512	62.90
25016	1104	867	78.53
25017	902	616	68.29
25018	943	534	56.63
25019	994	620	62.37
25020	826	487	58.96
25021	1166	982	84.22
25022	871	555	63.72
25023	880	629	71.48
25024	961	596	62.02
25025	765	615	80.39
25026	868	532	61.29
25027	1062	810	76.27
25028	861	580	67.36
25029	784	553	70.54
25030	906	562	62.03
25031	1321	1069	80.92
25032	813	506	62.24
26001	702	478	68.09
26002	667	424	63.57
26003	711	520	73.14
26004	633	369	58.29
26005	604	407	67.38
26006	655	383	58.47
26007	544	423	77.76
26008	450	243	54.00
26009	653	406	62.17
26010	622	418	67.20
26011	622	419	67.36
26012	692	485	70.09
26013	480	296	61.67
26014	540	344	63.70
26015	517	292	56.48
26016	506	283	55.93
26017	501	373	74.45
26018	562	362	64.41
26019	487	334	68.58
26020	638	406	63.64
26021	892	569	63.79
26022	517	297	57.45
26023	500	299	59.80
26024	648	433	66.82
26025	611	417	68.25
26026	561	335	59.71
26027	743	474	63.80
26028	732	573	78.28
26029	442	262	59.28
26030	496	340	68.55
26031	384	233	60.68
26032	708	541	76.41
26033	674	441	65.43
26034	661	499	75.49
26035	666	414	62.16
26036	612	443	72.39
26037	725	500	68.97
26038	411	262	63.75
26039	671	475	70.79
26040	482	304	63.07
26041	710	529	74.51
26042	517	352	68.09
26043	484	286	59.09
26044	444	274	61.71
26045	437	243	55.61
26046	444	317	71.40
26047	557	325	58.35
26048	582	426	73.20
26049	489	296	60.53
27001	903	782	86.60
27002	804	620	77.11
27003	615	337	54.80
27004	482	309	64.11
27005	817	400	48.96
27006	734	559	76.16
27007	942	750	79.62
27008	797	472	59.22
27009	353	293	83.00
27010	858	551	64.22
27011	768	644	83.85
27012	499	410	82.16
27013	970	686	70.72
27014	505	332	65.74
27015	650	390	60.00
27016	855	682	79.77
27017	767	551	71.84
27018	671	413	61.55
27019	684	356	52.05
27020	701	508	72.47
27021	692	572	82.66
27022	635	319	50.24
27023	599	403	67.28
27024	801	429	53.56
27025	728	496	68.13
27026	636	408	64.15
27027	971	676	69.62
27028	342	275	80.41
27029	794	441	55.54
27030	438	280	63.93
27031	659	438	66.46
27032	689	453	65.75
27033	778	556	71.47
27034	724	485	66.99
27035	746	596	79.89
27036	600	396	66.00
27037	801	635	79.28
27038	1025	816	79.61
27039	543	353	65.01
27040	951	739	77.71
27041	734	492	67.03
27042	474	382	80.59
27043	682	451	66.13
27044	742	439	59.16
27045	1244	1059	85.13
27046	504	406	80.56
27047	509	405	79.57
27048	1176	908	77.21
27049	666	392	58.86
27050	731	519	71.00
28001	711	442	62.17
28002	652	444	68.10
28003	660	429	65.00
28004	616	427	69.32
28005	335	241	71.94
28006	278	235	84.53
28007	875	536	61.26
28008	658	505	76.75
28009	870	481	55.29
28010	847	607	71.66
28011	1352	923	68.27
28012	845	511	60.47
28013	683	470	68.81
28014	753	451	59.89
28015	248	168	67.74
28016	565	333	58.94
28017	720	437	60.69
28018	480	355	73.96
28019	613	419	68.35
28020	673	473	70.28
28021	661	401	60.67
28022	619	429	69.31
28023	1010	605	59.90
28024	788	451	57.23
28025	909	587	64.58
28026	913	566	61.99
28027	664	493	74.25
28028	723	544	75.24
28029	678	280	41.30
28030	98	72	73.47
28031	1024	609	59.47
28032	799	492	61.58
28033	911	561	61.58
28034	1340	923	68.88
28035	965	580	60.10
28036	493	284	57.61
28037	1090	649	59.54
28038	469	232	49.47
28039	627	379	60.45
28040	1007	612	60.77
28041	593	373	62.90
28042	865	551	63.70
28043	1006	634	63.02
28044	606	357	58.91
28045	645	526	81.55
28046	1198	849	70.87
29001	826	636	77.00
29002	1180	777	65.85
29003	1000	641	64.10
29004	940	610	64.89
29005	810	522	64.44
29006	858	486	56.64
29007	689	507	73.58
29008	906	537	59.27
29009	747	579	77.51
29010	785	622	79.24
29011	517	343	66.34
29012	860	633	73.60
29013	894	605	67.67
29014	801	510	63.67
29015	869	611	70.31
29016	909	596	65.57
29017	763	521	68.28
29018	877	552	62.94
29019	873	597	68.38
29020	1133	742	65.49
29021	1196	749	62.63
29022	694	448	64.55
29023	798	570	71.43
29024	738	521	70.60
29025	871	612	70.26
29026	755	537	71.13
29027	682	482	70.67
29028	1070	680	63.55
29029	849	557	65.61
29030	802	620	77.31
29031	870	559	64.25
29032	830	535	64.46
29033	528	389	73.67
29034	497	340	68.41
29035	694	413	59.51
29036	681	452	66.37
29037	795	506	63.65
29038	825	541	65.58
29039	846	507	59.93
29040	870	612	70.34
29041	703	474	67.43
29042	933	603	64.63
29043	807	607	75.22
29044	1051	680	64.70
30001	850	597	70.24
30002	859	542	63.10
30003	558	396	70.97
30004	826	532	64.41
30005	747	471	63.05
30006	672	424	63.10
30007	835	569	68.14
30008	876	582	66.44
30009	745	470	63.09
30010	973	625	64.23
30011	812	509	62.68
30012	820	541	65.98
30013	748	486	64.97
30014	648	384	59.26
30015	586	435	74.23
30016	456	277	60.75
30017	815	527	64.66
30018	929	613	65.98
30019	939	538	57.29
30020	831	559	67.27
30021	655	411	62.75
30022	1008	689	68.35
30023	949	607	63.96
30024	1042	655	62.86
30025	1083	713	65.84
30026	572	363	63.46
30027	544	355	65.26
30028	778	561	72.11
30029	596	376	63.09
30030	426	255	59.86
30031	506	351	69.37
30032	556	413	74.28
31001	635	364	57.32
31002	525	304	57.90
31003	556	364	65.47
31004	653	476	72.89
31005	568	377	66.37
31006	495	321	64.85
31007	725	556	76.69
31008	522	288	55.17
31009	657	417	63.47
31010	610	361	59.18
31011	496	334	67.34
31012	539	338	62.71
31013	659	396	60.09
31014	556	355	63.85
31015	558	337	60.39
